SGP1,SGP2,ENS1,ENS2,ENS3,ENS4,BME,SCD,T1,RH1,T2,RH2,T3,RH3,T4,RH4,LAT,LONG,ALT,ACC,t
46.18,5.15,205.95,175.24,0,672.82,142.6,609,750.98,128,32.69,31.43,32.72,29.91,32.73,30.34,41.3694953918,1.9970533848,143.367401123,0.2399,25.2
46.16,5.15,207.33,181.82,0,770.62,131.16,609,750.98,128,32.69,31.43,32.72,29.91,32.73,30.34,41.3694953918,1.9970533848,143.367401123,0.2399,26
46.25,5.14,211.57,183.68,0,688.25,132.81,609,750.98,128,32.69,31.43,32.72,29.91,32.73,30.34,41.3694953918,1.9970533848,143.367401123,0.2399,26.8
46.29,5.14,212.49,190.84,0,736.2,148.46,609,750.98,128,32.69,31.43,32.72,29.91,32.73,30.34,41.3694953918,1.9970533848,143.367401123,0.2399,27.6
46.01,5.14,213.15,170.9,0,747.5,144.1,609,750.98,128,32.69,31.43,32.72,29.91,32.73,30.34,41.3694953918,1.9970533848,143.367401123,0.2399,28.4
46.27,5.15,213.42,178.47,0,731.48,128.48,607,750.98,128,32.69,31.43,32.72,29.91,32.73,30.34,41.3694953918,1.9970533848,143.367401123,0.2399,29.2
46.55,5.14,215.71,179.13,0,739.45,130.19,607,750.98,128,32.67,31.55,32.69,29.91,32.77,30.41,41.3694953918,1.9970510006,144.2156066895,0.2342,29.2
46.38,5.15,172.33,183.06,0,760.52,148.31,607,750.98,128,32.67,31.55,32.69,29.91,32.77,30.41,41.3694953918,1.9970510006,144.2156066895,0.2342,30.5333333333333
46.47,5.15,196.13,174.17,0,747,139.97,595,750.98,128,32.67,31.55,32.69,29.91,32.77,30.41,41.3694953918,1.9970510006,144.2156066895,0.2342,31.8666666666667
46.56,5.14,204.23,169.06,0,743.47,139.63,595,750.98,128,32.67,31.55,32.69,29.91,32.77,30.41,41.3694953918,1.9970510006,144.2156066895,0.2342,33.2
46.52,5.15,212.1,186.75,0,730.25,132.05,595,750.98,128,32.67,31.55,32.69,29.91,32.77,30.41,41.3694953918,1.9970510006,144.2156066895,0.2342,34.5333333333333
46.59,5.15,213.82,184.3,0,690.12,138.18,597,750.98,128,32.67,31.55,32.69,29.91,32.77,30.41,41.3694953918,1.9970510006,144.2156066895,0.2342,35.8666666666667
46.42,5.15,216.4,188.65,0,749.78,146.96,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,35.8666666666667
46.39,5.15,173.38,169.75,0,720.92,136.69,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,36.6666666666667
46.33,5.15,197.26,170.32,0,772.19,123.53,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,37.4666666666667
46.34,5.15,205.46,183.24,0,707.38,138.93,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,38.2666666666667
46.49,5.15,207.08,188.4,0,699.05,134.4,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,39.0666666666667
46.34,5.15,209.88,181.76,0,762.32,128.22,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,39.8666666666667
46.48,5.14,212.49,185.3,0,706.42,141.06,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,40.6666666666667
46.28,5.15,214.49,170.32,0,713.88,150.68,597,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,41.4666666666667
46.39,5.14,214.63,172,0,701.42,137.06,589,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,42.2666666666667
46.58,5.15,216.81,169.81,0,747.25,144.34,589,750.98,128,32.7,31.47,32.72,29.93,32.75,30.38,41.3694953918,1.9970463514,144.8428955078,0.216,43.0666666666667
46.81,5.15,218.34,195.02,0,747.25,123.95,588,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,43.0666666666667
46.71,5.15,175.34,181.21,0,753.85,145.87,588,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,43.8666666666667
46.63,5.15,198.64,187.51,0,774.81,146.76,588,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,44.6666666666667
46.8,5.15,206.33,176.66,0,779.8,146.21,588,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,45.4666666666667
46.66,5.15,208.85,188.27,0,712.43,136.46,588,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,46.2666666666667
46.78,5.15,210.92,168.49,0,724.34,137.25,588,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,47.0666666666667
46.88,5.15,213.55,177.44,0,747.75,127.79,588,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,47.8666666666667
46.49,5.15,214.36,179.01,0,704.51,143.08,582,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,48.6666666666667
46.52,5.15,215.99,170.96,0,704.27,150.53,582,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,49.4666666666667
46.6,5.15,217.5,179.68,0,751.05,125.47,582,750.98,128,32.7,31.47,32.72,29.91,32.77,30.35,41.3694953918,1.9970430136,144.8999938965,0.1889,50.2666666666667
46.53,5.15,219.04,168.49,0,717.75,140.06,585,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,50.2666666666667
46.73,5.15,175.7,173.76,0,696.22,136.5,585,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,51.3777777777778
46.7,5.15,198.99,185.18,0,752.58,138.79,585,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,52.4888888888889
46.83,5.15,206.95,174.17,0,801.48,140.49,585,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,53.6
46.84,5.15,209.62,185.68,0,701.18,138.04,585,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,54.7111111111111
46.87,5.15,210.53,166.39,0,768.8,136.88,585,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,55.8222222222222
46.83,5.15,214.23,175.71,0,719.21,129.66,586,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,56.9333333333333
46.99,5.15,215.85,182.44,0,726.3,128.92,586,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,58.0444444444444
46.76,5.15,216.26,176.72,0,750.29,139.54,586,750.98,128,32.7,31.33,32.73,29.73,32.77,30.17,41.3695030212,1.9970257282,144.553894043,0.2308,59.1555555555556
47.09,5.15,217.09,167.64,0,707.86,129.48,582,750.98,128,32.7,31.37,32.75,29.79,32.77,30.21,41.3695030212,1.9970169067,144.9750976563,0.2215,59.1555555555556
47.13,5.15,175.88,165.61,0,769.06,144.78,582,750.98,128,32.7,31.37,32.75,29.79,32.77,30.21,41.3695030212,1.9970169067,144.9750976563,0.2215,60.4888888888889
47.03,5.15,197.95,167.92,0,760.77,140.3,582,750.98,128,32.7,31.37,32.75,29.79,32.77,30.21,41.3695030212,1.9970169067,144.9750976563,0.2215,61.8222222222222
47.16,5.16,206.33,170.79,0,701.42,146.51,582,750.98,128,32.7,31.37,32.75,29.79,32.77,30.21,41.3695030212,1.9970169067,144.9750976563,0.2215,63.1555555555556
47.38,5.15,213.42,175.06,0,708.1,142.69,580,750.98,128,32.7,31.37,32.75,29.79,32.77,30.21,41.3695030212,1.9970169067,144.9750976563,0.2215,64.4888888888889
47.44,5.15,215.31,168.15,0,742.96,135.45,580,750.98,128,32.7,31.37,32.75,29.79,32.77,30.21,41.3695030212,1.9970169067,144.9750976563,0.2215,65.8222222222222
47.63,5.16,219.74,204,0,778.75,141.44,585,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,65.8222222222222
47.52,5.15,175.52,170.9,0,785.63,139.63,585,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,68.0444444444445
47.37,5.16,199.69,171.02,0,781.39,147.81,585,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,70.2666666666667
47.87,5.15,209.36,187.95,0,811.85,139.26,585,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,72.4888888888889
47.64,5.15,210.14,177.03,0,740.7,149.26,585,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,74.7111111111111
47.57,5.15,212.49,191.35,0,773.23,143.37,584,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,76.9333333333333
47.83,5.15,214.09,179.32,0,740.95,132.77,584,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,79.1555555555556
47.6,5.16,215.85,177.62,0,794.46,143.81,584,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,81.3777777777778
47.63,5.15,217.23,170.38,0,762.06,142.45,584,750.98,128,32.73,31.57,32.75,30.01,32.8,30.45,41.3695068359,1.9970085621,145.3762969971,0.1742,83.6
47.79,5.15,218.06,184.61,0,717.99,137.25,582,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,83.6
47.76,5.16,175.52,170.27,0,793.11,126.62,582,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,84.4888888888889
47.78,5.15,198.64,173.7,0,788.56,145.47,582,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,85.3777777777778
47.83,5.16,207.58,168.21,0,743.21,132.14,582,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,86.2666666666667
47.93,5.16,210.01,202.48,0,731.24,148.26,582,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,87.1555555555556
47.66,5.15,211.31,173.7,0,767.76,127.31,575,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,88.0444444444445
47.68,5.15,212.1,175.71,0,767.5,133.49,575,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,88.9333333333334
47.68,5.15,215.17,176.31,0,760.52,140.82,575,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,89.8222222222222
47.78,5.15,214.23,171.89,0,784.3,143.61,575,750.98,128,32.75,31.62,32.72,30.03,32.81,30.51,41.3695030212,1.9970068932,145.1748962402,0.1468,90.7111111111111
47.61,5.15,219.04,169.18,0,721.4,134.99,552,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,90.7111111111111
47.54,5.15,175.16,177.99,0,815.16,133.13,552,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,85.7111111111111
47.83,5.15,198.53,171.54,0,817.64,134.21,552,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,80.7111111111111
47.73,5.15,205.58,167.52,0,751.05,135.31,552,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,75.7111111111111
47.6,5.15,208.09,185.61,0,781.65,148.76,552,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,70.7111111111111
47.45,5.16,210.92,180.17,0,822.36,129.7,555,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,65.7111111111111
47.68,5.15,212.76,180.29,0,729.26,136.97,555,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,60.7111111111111
47.54,5.15,216.26,170.5,0,784.3,126.62,555,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,55.7111111111111
47.34,5.15,215.04,176.19,0,795.53,138.88,555,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,50.7111111111111
47.35,5.15,217.64,172.35,0,726.55,139.02,555,750.98,128,32.73,31.85,32.78,30.3,32.78,30.79,41.3695030212,1.9970049858,145.2268066406,0.1354,45.7111111111111
44.54,5.16,207.96,166.79,0,737.2,117.62,565,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,45.7111111111111
44.45,5.16,165.32,164.21,0,742.21,134.99,565,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,54.3777777777778
44.42,5.16,183.84,158.16,0,802.56,130.1,565,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,63.0444444444445
44.39,5.16,194.23,157.62,0,700.24,117.82,565,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,71.7111111111111
44.39,5.15,196.36,159.12,0,769.84,128.13,568,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,80.3777777777778
44.47,5.16,197.72,164.77,0,742.96,138.79,568,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,89.0444444444445
44.48,5.16,202.53,162.39,0,691.05,126.15,568,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,97.7111111111111
44.32,5.15,201.93,165.1,0,751.31,123.2,568,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,106.377777777778
44.28,5.16,200.63,160.31,0,718.97,122.87,568,750.98,128,32.77,31.96,32.78,30.48,32.83,30.95,41.3695030212,1.9970108271,146.0977020264,0.1311,115.044444444444
37.76,5.15,172.51,153.05,0,643.64,97.18,587,750.98,128,32.77,32.12,32.78,30.58,32.83,31.07,41.3695068359,1.9970172644,147.5691070557,0.5146,115.044444444444
38.02,5.15,136.39,161.89,0,635.63,99.37,587,750.98,128,32.77,32.12,32.78,30.58,32.83,31.07,41.3695068359,1.9970172644,147.5691070557,0.5146,119.377777777778
38.34,5.15,153.02,153,0,582.68,104.55,593,750.98,128,32.77,32.12,32.78,30.58,32.83,31.07,41.3695068359,1.9970172644,147.5691070557,0.5146,123.711111111111
38.72,5.15,160.05,151.86,0,635.2,99.58,593,750.98,128,32.77,32.12,32.78,30.58,32.83,31.07,41.3695068359,1.9970172644,147.5691070557,0.5146,128.044444444444
39.19,5.15,163.58,144.88,0,591.02,109.1,593,750.98,128,32.77,32.12,32.78,30.58,32.83,31.07,41.3695068359,1.9970172644,147.5691070557,0.5146,132.377777777778
40.8,5.16,181.49,154.61,0,612.2,109.66,627,750.98,128,32.77,32.12,32.78,30.58,32.83,31.07,41.3695068359,1.9970172644,147.5691070557,0.5146,136.711111111111
42.12,5.16,187.07,161.29,0,669.41,101.38,627,750.98,128,32.77,32.88,32.78,31.42,32.83,31.83,41.3695106506,1.9970186949,147.6212005615,0.3623,136.711111111111
42.01,5.15,155.67,158.59,0,639.52,109.55,627,750.98,128,32.77,32.88,32.78,31.42,32.83,31.83,41.3695106506,1.9970186949,147.6212005615,0.3623,138.711111111111
42.2,5.15,174.45,155.13,0,630.06,114.67,626,750.98,128,32.77,32.88,32.78,31.42,32.83,31.83,41.3695106506,1.9970186949,147.6212005615,0.3623,140.711111111111
42.14,5.16,180.92,158.69,0,655.51,114.28,626,750.98,128,32.77,32.88,32.78,31.42,32.83,31.83,41.3695106506,1.9970186949,147.6212005615,0.3623,142.711111111111
41.53,5.16,191.19,164.94,0,716.05,118.9,627,750.98,128,32.78,31.98,32.8,30.46,32.83,30.96,41.3695297241,1.9970064163,147.2947998047,0.5352,142.711111111111
41.9,5.15,153.29,176.55,0,641.47,113.09,627,750.98,128,32.78,31.98,32.8,30.46,32.83,30.96,41.3695297241,1.9970064163,147.2947998047,0.5352,129.711111111111
41.78,5.16,169.93,161.24,0,639.52,119.1,622,750.98,128,32.78,31.98,32.8,30.46,32.83,30.96,41.3695297241,1.9970064163,147.2947998047,0.5352,116.711111111111
42.1,5.16,177.9,173.47,0,653.08,110.25,622,750.98,128,32.78,31.98,32.8,30.46,32.83,30.96,41.3695297241,1.9970064163,147.2947998047,0.5352,103.711111111111
43.61,5.16,198.99,166.34,0,676.25,118.22,621,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,103.711111111111
43.65,5.16,161.11,186.24,0,642.12,126.15,623,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,111.266666666667
43.7,5.16,178.65,161.89,0,673.96,122.29,623,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,118.822222222222
43.69,5.16,185.44,161.35,0,695.75,122.62,623,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,126.377777777778
43.94,5.16,191.29,170.79,0,704.27,111.57,623,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,133.933333333333
43.67,5.16,193.13,174.41,0,699.05,123.49,623,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,141.488888888889
44,5.16,195.46,161.95,0,715.08,126.5,623,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,149.044444444444
43.91,5.16,197.26,157.2,0,687.32,107.78,625,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,156.6
43.76,5.16,198.64,172.65,0,644.73,124.12,625,750.98,128,32.77,32.26,32.78,30.74,32.83,31.31,41.3695640564,1.9969444275,146.5563049316,0.6979,164.155555555556
39.45,5.16,174.62,147.01,0,626.02,107.86,624,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,164.155555555556
39.06,5.16,136.5,133.58,0,592.82,98.17,624,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,166.755555555556
38.43,5.16,146.7,135.4,0,595.64,93.56,624,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,169.355555555556
38.3,5.16,149.01,138.37,0,591.42,108.08,624,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,171.955555555556
38.07,5.15,149.01,150.07,0,604.78,101.89,624,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,174.555555555556
38.1,5.16,149.79,142.11,0,598.47,90.14,624,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,177.155555555556
37.5,5.16,150.32,133.99,0,582.68,91.78,618,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,179.755555555556
37.06,5.16,148.49,130.45,0,570.19,103.49,618,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,182.355555555556
36.55,5.16,146.33,137.43,0,570.77,93,618,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,184.955555555556
35.51,5.16,143.74,126.58,0,562.15,81.14,618,750.98,128,32.78,34.84,32.81,33.68,32.86,34.22,41.3696479797,1.9968508482,138.3115997314,5.3851,187.555555555556
36.6,5.2,26.91,145.72,0,606.22,97.77,619,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,187.555555555556
36.97,5.21,25.79,142.31,0,556.28,98.74,619,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,207.155555555556
37.13,5.2,31.6,141.54,0,622.22,94.01,619,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,226.755555555556
37.48,5.2,37.75,145.08,0,539.41,98.97,619,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,246.355555555556
37.28,5.2,41.53,144,0,548.98,97.38,619,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,265.955555555556
37,5.2,45.23,149.01,0,549.91,91.37,621,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,285.555555555556
36.73,5.2,49.12,142.4,0,560.44,83.82,621,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,305.155555555556
36.97,5.2,52.5,152.63,0,533.24,94.42,621,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,324.755555555556
37.2,5.2,55.94,144.34,0,584.06,95.35,621,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,344.355555555555
37.53,5.2,59.58,144.98,0,597.66,88.9,621,750.98,128,32.81,32.44,32.84,31.32,32.88,32.19,41.3701057434,1.9966920614,135.5267944336,0.8983,363.955555555556
37.51,5.2,63.67,149.82,0,587.83,92.43,620,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,363.955555555556
37.81,5.21,54.79,140.77,0,589.62,90.36,620,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,365.288888888889
37.82,5.2,63.05,149.21,0,588.83,107.24,620,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,366.622222222222
37.92,5.2,68.19,141.68,0,593.02,100.39,620,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,367.955555555556
38.01,5.2,71.93,160.2,0,547.13,94.61,613,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,369.288888888889
37.84,5.2,74.77,137.99,0,620.33,93.22,613,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,370.622222222222
38.01,5.2,78.19,145.23,0,603.35,103.95,613,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,371.955555555556
38.14,5.2,80.71,146.41,0,580.71,101.31,613,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,373.288888888889
38.47,5.2,84.29,148.76,0,604.78,88.63,613,750.98,128,32.81,32.06,32.84,30.72,32.91,31.14,41.3701095581,1.996694088,135.9277038574,1.8897,374.622222222222
39.59,5.2,87.58,148,0,546.02,104.48,614,750.98,128,32.8,31.78,32.84,30.38,32.89,30.92,41.3701095581,1.9966927767,136.4981994629,1.4217,374.622222222222
39.67,5.2,75.36,147.31,0,605.19,106.22,614,750.98,128,32.8,31.78,32.84,30.38,32.89,30.92,41.3701095581,1.9966927767,136.4981994629,1.4217,375.622222222222
39.9,5.2,85.73,144.78,0,629.85,96.52,614,750.98,128,32.8,31.78,32.84,30.38,32.89,30.92,41.3701095581,1.9966927767,136.4981994629,1.4217,376.622222222222
