H2SH,H2SL,NH3,PIDmV,PIDppm,T1,RH1,T2,RH2,LAT,LONG,ALT,ACC,t
0.28,-0.25,0.19,26,2.27,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,13.4285714285714
0.28,-0.25,0.19,27,2.18,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,14.1428571428571
0.28,-0.29,0.2,27,2.27,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,14.8571428571429
0.66,-0.23,0.21,26,2.27,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,15.5714285714286
0.28,-0.29,0.2,26,2.27,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,16.2857142857143
0.18,-0.25,0.2,26,2.18,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,17
0.37,-0.29,0.2,27,2.27,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,17.7142857142857
0.37,-0.31,0.2,27,2.36,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,18.4285714285714
0.37,-0.33,0.2,27,2.27,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,19.1428571428571
0.66,-0.21,0.21,27,2.27,19.58,51.8,19.67,54.16,41.3701400757,1.9966150522,155.0807952881,0.8772,19.8571428571429
25.62,49.49,25.64,49.1,NaN,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,19.8571428571429
0.37,-0.23,0.21,27,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,20.5238095238095
0.47,-0.27,0.21,26,2.36,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,21.1904761904762
0.47,-0.29,0.2,27,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,21.8571428571429
0.47,-0.21,0.21,26,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,22.5238095238095
0.28,-0.21,0.21,27,2.45,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,23.1904761904762
0.37,-0.29,0.2,27,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,23.8571428571429
0.37,-0.29,0.2,27,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,24.5238095238095
0.28,-0.29,0.21,26,2.18,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,25.1904761904762
0.28,-0.27,0.2,26,2.18,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,25.8571428571429
0.28,-0.19,0.21,27,2.18,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,26.5238095238095
0.18,-0.25,0.2,27,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,27.1904761904762
0.18,-0.33,0.2,26,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,27.8571428571429
0.47,-0.31,0.2,27,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,28.5238095238095
0.28,-0.31,0.21,26,2.27,19.56,52.11,19.64,54.43,41.3701477051,1.9966008663,155.8905029297,1.0619,29.1904761904762
0.18,-0.25,0.21,26,2.18,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,29.1904761904762
0.37,-0.29,0.2,26,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,30.3904761904762
0.37,-0.29,0.21,27,2.18,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,31.5904761904762
0.28,-0.35,0.19,26,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,32.7904761904762
0.37,-0.23,0.2,26,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,33.9904761904762
0.18,-0.21,0.21,27,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,35.1904761904762
-0.01,-0.25,0.2,27,2.18,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,36.3904761904762
0.37,-0.21,0.2,27,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,37.5904761904762
0.37,-0.27,0.21,27,2.18,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,38.7904761904762
0.37,-0.27,0.21,27,2.36,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,39.9904761904762
0.56,-0.19,0.2,27,2.36,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,41.1904761904762
0.47,-0.25,0.2,26,2.18,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,42.3904761904762
0.28,-0.25,0.2,27,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,43.5904761904762
0.08,-0.23,0.2,26,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,44.7904761904762
0.08,-0.31,0.19,27,2.27,19.56,52.06,19.67,54.47,41.3701553345,1.9965832233,154.4781951904,1.3008,45.9904761904762
0.37,-0.27,0.21,27,2.18,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,45.9904761904762
0.56,-0.23,0.2,27,2.18,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,46.5619047619048
0.37,-0.29,0.2,26,2.18,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,47.1333333333333
0.08,-0.33,0.2,26,2.27,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,47.7047619047619
0.47,-0.27,0.2,27,2.27,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,48.2761904761905
0.37,-0.27,0.2,26,2.18,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,48.847619047619
0.56,-0.25,0.2,27,2.27,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,49.4190476190476
0.56,-0.21,0.21,26,2.09,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,49.9904761904762
0.28,-0.29,0.19,26,2.27,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,50.5619047619048
0.47,-0.25,0.21,26,2.27,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,51.1333333333333
0.47,-0.29,0.21,26,2.18,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,51.7047619047619
0.08,-0.31,0.2,26,2.36,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,52.2761904761905
0.18,-0.29,0.19,26,2.18,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,52.847619047619
0.28,-0.23,0.2,26,2.18,19.55,52.02,19.7,54.42,41.3701438904,1.996581316,156.1732940674,1.318,53.4190476190476
0.18,-0.25,0.21,26,2.27,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,53.4190476190476
0.28,-0.33,0.2,26,2.27,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,53.9904761904762
0.18,-0.31,0.2,27,2.18,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,54.5619047619048
0.18,-0.27,0.21,27,2.36,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,55.1333333333333
0.18,-0.31,0.2,27,2.18,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,55.7047619047619
0.37,-0.31,0.2,26,2.18,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,56.2761904761905
-0.01,-0.29,0.21,27,2.36,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,56.847619047619
0.08,-0.29,0.2,26,2.18,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,57.4190476190476
0.47,-0.19,0.21,26,2.27,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,57.9904761904762
0.28,-0.25,0.21,27,2.18,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,58.5619047619048
0.56,-0.27,0.2,27,2.27,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,59.1333333333333
0.37,-0.29,0.21,28,2.27,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,59.7047619047619
0.08,-0.27,0.21,26,2.18,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,60.2761904761905
0.47,-0.23,0.21,26,2.27,19.59,52.16,19.66,54.54,41.3701438904,1.9965782166,155.7637939453,1.3471,60.847619047619
0.37,-0.23,0.21,26,2.27,0.37,-0.21,NaN,54.64,41.3701515198,1.9965842962,154.3746948242,1.3254,60.847619047619
0.37,-0.25,0.21,27,2.27,0.37,-0.21,NaN,54.64,41.3701515198,1.9965842962,154.3746948242,1.3254,62.1809523809524
-0.01,-0.31,0.2,27,2.36,0.37,-0.21,NaN,54.64,41.3701515198,1.9965842962,154.3746948242,1.3254,63.5142857142857
0.18,-0.31,0.2,26,2.27,0.37,-0.21,NaN,54.64,41.3701515198,1.9965842962,154.3746948242,1.3254,64.847619047619
0.18,-0.25,0.21,27,2.27,0.37,-0.21,NaN,54.64,41.3701515198,1.9965842962,154.3746948242,1.3254,66.1809523809524
0.56,-0.31,0.2,26,2.18,0.37,-0.21,NaN,54.64,41.3701515198,1.9965842962,154.3746948242,1.3254,67.5142857142857
0.18,-0.27,0.21,26,2.18,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,67.5142857142857
0.47,-0.21,0.21,27,2.36,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,68.0857142857143
0.37,-0.23,0.21,27,2.36,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,68.6571428571429
0.28,-0.29,0.2,27,2.18,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,69.2285714285714
0.28,-0.27,0.21,26,2.27,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,69.8
0.28,-0.21,0.21,26,2.27,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,70.3714285714286
0.47,-0.25,0.21,27,2.27,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,70.9428571428572
0.56,-0.27,0.2,27,2.36,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,71.5142857142857
0.37,-0.25,0.21,28,2.36,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,72.0857142857143
0.37,-0.21,0.21,27,2.27,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,72.6571428571429
0.08,-0.23,0.21,26,2.18,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,73.2285714285714
-0.01,-0.29,0.21,26,2.18,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,73.8
0.47,-0.21,0.21,27,2.27,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,74.3714285714286
0.28,-0.29,0.21,26,2.27,19.58,52.38,19.73,54.7,41.3701553345,1.9965826273,153.8323974609,1.362,74.9428571428572
0.28,-0.33,0.2,26,2.27,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,74.9428571428572
0.08,-0.27,0.21,26,2.27,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,76.0539682539683
0.28,-0.25,0.2,26,2.18,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,77.1650793650794
-0.01,-0.27,0.2,28,2.27,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,78.2761904761905
0.28,-0.27,0.2,25,2.27,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,79.3873015873016
0.37,-0.25,0.2,27,2.27,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,80.4984126984127
0.18,-0.27,0.2,27,2.27,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,81.6095238095238
0.56,-0.25,0.21,27,2.18,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,82.7206349206349
0.18,-0.29,0.21,26,2.27,19.56,52.48,19.66,54.79,41.3701515198,1.9965695143,153.0565948486,1.3821,83.831746031746
0.08,-0.29,0.2,26,2.36,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,83.831746031746
0.08,-0.29,0.2,26,2.18,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,85.2484126984127
-0.01,-0.27,0.2,26,2.18,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,86.6650793650794
0.28,-0.33,0.2,28,2.27,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,88.081746031746
0.28,-0.33,0.2,26,2.18,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,89.4984126984127
0.37,-0.23,0.2,26,2.27,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,90.9150793650794
0.18,-0.23,0.2,26,2.18,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,92.331746031746
0.37,-0.25,0.21,26,2.18,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,93.7484126984127
0.08,-0.25,0.2,27,2.18,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,95.1650793650794
0.28,-0.27,0.2,26,2.27,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,96.581746031746
0.18,-0.29,0.21,26,2.27,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,97.9984126984127
0.08,-0.29,0.2,26,2.27,19.58,52.33,19.67,54.69,41.3701553345,1.9965758324,152.2686004639,1.6687,99.4150793650794
0.18,-0.23,0.21,27,2.36,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,99.4150793650794
0.28,-0.19,0.2,26,2.18,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,100.540079365079
0.47,-0.27,0.2,26,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,101.665079365079
0.28,-0.27,0.2,27,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,102.790079365079
0.28,-0.27,0.21,26,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,103.915079365079
0.47,-0.27,0.21,27,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,105.040079365079
0.18,-0.27,0.2,27,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,106.165079365079
0.47,-0.29,0.21,27,2.18,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,107.290079365079
0.18,-0.31,0.21,26,2.18,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,108.415079365079
0.37,-0.23,0.2,27,2.18,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,109.540079365079
0.47,-0.25,0.21,28,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,110.665079365079
0.28,-0.27,0.21,27,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,111.790079365079
0.18,-0.25,0.21,26,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,112.915079365079
0.08,-0.29,0.2,27,2.36,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,114.040079365079
0.08,-0.29,0.2,28,2.27,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,115.165079365079
0.18,-0.21,0.2,27,2.36,19.61,52.55,19.67,54.91,41.3701705933,1.9965803623,143.7151947021,0.4552,116.290079365079
0.28,-0.31,0.2,27,2.18,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,116.290079365079
0.28,-0.29,0.2,26,2.18,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,116.665079365079
0.28,-0.21,0.2,27,2.36,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,117.040079365079
0.56,-0.21,0.21,26,2.18,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,117.415079365079
0.47,-0.27,0.21,27,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,117.790079365079
0.28,-0.27,0.2,26,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,118.165079365079
0.47,-0.23,0.21,26,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,118.540079365079
0.28,-0.27,0.21,26,2.36,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,118.915079365079
0.47,-0.21,0.21,26,2.18,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,119.290079365079
0.47,-0.29,0.21,26,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,119.665079365079
0.56,-0.31,0.21,27,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,120.040079365079
0.08,-0.25,0.21,27,2.36,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,120.415079365079
0.56,-0.23,0.2,26,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,120.790079365079
0.37,-0.21,0.21,26,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,121.165079365079
0.56,-0.29,0.21,26,2.27,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,121.540079365079
0.47,-0.19,0.21,26,2.18,19.61,52.37,19.69,54.78,41.3701286316,1.9965654612,145.8632965088,0.3816,121.915079365079
0.37,-0.29,0.2,28,2.27,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,121.915079365079
0.28,-0.29,0.21,26,2.18,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,122.68431013431
0.47,-0.29,0.21,27,2.27,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,123.453540903541
0.47,-0.27,0.21,26,2.27,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,124.222771672772
0.37,-0.19,0.21,26,2.27,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,124.992002442002
0.18,-0.25,0.21,26,2.18,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,125.761233211233
0.47,-0.29,0.21,26,2.18,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,126.530463980464
0.37,-0.27,0.21,26,2.18,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,127.299694749695
0.28,-0.25,0.21,27,2.36,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,128.068925518926
0.47,-0.23,0.21,26,2.18,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,128.838156288156
0.18,-0.29,0.21,27,2.18,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,129.607387057387
0.37,-0.25,0.21,27,2.27,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,130.376617826618
0.47,-0.25,0.21,26,2.18,19.59,52.6,19.66,54.96,41.3701057434,1.996545434,145.3726959229,0.3209,131.145848595849
0.37,-0.29,0.21,27,2.27,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,131.145848595849
0.56,-0.31,0.21,27,2.27,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,131.860134310134
0.56,-0.23,0.21,26,2.18,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,132.57442002442
0.28,-0.27,0.21,26,2.36,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,133.288705738706
0.28,-0.33,0.21,26,2.18,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,134.002991452991
0.37,-0.25,0.21,27,2.27,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,134.717277167277
0.56,-0.27,0.21,27,2.18,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,135.431562881563
0.56,-0.27,0.21,28,2.27,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,136.145848595849
0.47,-0.29,0.22,27,2.18,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,136.860134310134
0.47,-0.27,0.21,26,2.18,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,137.57442002442
0.47,-0.27,0.21,28,2.36,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,138.288705738706
0.56,-0.21,0.21,27,2.27,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,139.002991452991
0.66,-0.27,0.21,26,2.18,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,139.717277167277
0.37,-0.25,0.21,27,2.18,19.62,52.72,19.7,55.07,41.3701133728,1.9965295792,145.7328948975,0.2342,140.431562881563
0.37,-0.23,0.21,27,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,140.431562881563
0.37,-0.27,0.21,27,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,141.145848595849
0.47,-0.25,0.21,26,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,141.860134310134
0.47,-0.23,0.21,28,2.36,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,142.57442002442
0.37,-0.25,0.22,27,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,143.288705738706
0.56,-0.21,0.21,26,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,144.002991452991
0.37,-0.25,0.21,27,2.18,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,144.717277167277
0.47,-0.23,0.21,28,2.36,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,145.431562881563
0.37,-0.25,0.21,27,2.36,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,146.145848595849
0.66,-0.25,0.21,26,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,146.860134310134
0.47,-0.29,0.21,26,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,147.57442002442
0.28,-0.27,0.21,26,2.27,19.59,53.21,19.69,55.44,41.3701133728,1.9965314865,148.6092071533,0.2783,148.288705738706
