TGS2600,TGS2602,TGS2611,TGS2620,T1,RH1,T2,RH2,T3,RH3,T4,RH4,LAT,LONG,ALT,ACC,t
25.44,25.88,15.3,28.84,43.7,37.45,43.81,34.42,43.97,32.22,43.64,37.45,41.3695030212,1.9970121384,145.1143951416,0.2167,30.1388888888889
25.42,26.05,15.32,28.76,43.7,37.45,43.81,34.42,43.97,32.22,43.64,37.45,41.3695030212,1.9970121384,145.1143951416,0.2167,40.8888888888889
25.35,26.05,15.3,28.88,43.7,37.45,43.81,34.42,43.97,32.22,43.64,37.45,41.3695030212,1.9970121384,145.1143951416,0.2167,51.6388888888889
25.36,26.11,15.43,29.1,43.7,37.45,43.81,34.42,43.97,32.22,43.64,37.45,41.3695030212,1.9970121384,145.1143951416,0.2167,62.3888888888889
25.18,26.18,15.47,29,43.7,37.45,43.81,34.42,43.97,32.22,43.64,37.45,41.3695030212,1.9970121384,145.1143951416,0.2167,73.1388888888889
25.51,26.22,15.49,29.29,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,73.1388888888889
25.34,26.14,15.48,29.27,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,74.3888888888889
25.57,26.2,15.49,29.23,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,75.6388888888889
24.92,25.93,15.52,29.37,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,76.8888888888889
24.79,25.93,15.51,29.3,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,78.1388888888889
25,25.96,15.5,29.39,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,79.3888888888889
25.42,26.18,15.54,29.34,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,80.6388888888889
25.56,26.23,15.55,29.35,43.7,37.49,43.8,34.46,43.94,32.26,43.64,37.49,41.3695030212,1.9970084429,145.2655029297,0.1818,81.8888888888889
25.16,26.05,15.6,29.27,25.17,26,15.59,NaN,43.97,32.45,43.64,37.51,41.3695030212,1.9970058203,145.1376037598,0.1438,81.8888888888889
25.22,26.03,15.57,29.17,25.17,26,15.59,NaN,43.97,32.45,43.64,37.51,41.3695030212,1.9970058203,145.1376037598,0.1438,86.3888888888889
25.46,25.87,15.51,28.9,25.17,26,15.59,NaN,43.97,32.45,43.64,37.51,41.3695030212,1.9970058203,145.1376037598,0.1438,90.8888888888889
25.13,26.13,15.61,28.99,25.17,26,15.59,NaN,43.97,32.45,43.64,37.51,41.3695030212,1.9970058203,145.1376037598,0.1438,95.3888888888889
25.1,25.8,15.56,29.03,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,95.3888888888889
25.45,26.05,15.6,28.9,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,96.3888888888889
25.63,25.81,15.55,28.83,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,97.3888888888889
25.62,25.95,15.52,28.4,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,98.3888888888889
25.05,25.73,15.43,28.28,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,99.3888888888889
25.04,25.73,15.46,28.14,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,100.388888888889
24.99,25.61,15.46,28.1,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,101.388888888889
24.83,25.63,15.42,27.96,43.7,37.57,43.8,34.65,43.95,32.52,43.62,37.57,41.3695030212,1.997004509,145.3190002441,0.1312,102.388888888889
24.83,25.66,15.34,27.46,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,102.388888888889
25.32,25.8,15.37,27.1,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,103.638888888889
25.12,25.75,15.27,26.27,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,104.888888888889
25.04,25.83,15.08,25.4,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,106.138888888889
24.79,25.66,15.05,24.91,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,107.388888888889
24.55,25.67,14.94,24.05,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,108.638888888889
23.85,25.69,14.89,23.44,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,109.888888888889
23.62,25.59,14.91,23.34,43.72,37.56,43.84,34.75,43.97,32.62,43.64,37.56,41.3695030212,1.9970085621,145.7608947754,0.1293,111.138888888889
23.7,25.66,14.91,23.37,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,111.138888888889
24.1,25.78,14.92,23.57,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,112.388888888889
23.56,25.67,14.86,23.61,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,113.638888888889
24.03,25.52,14.82,23.7,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,114.888888888889
23.99,25.7,14.8,23.62,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,116.138888888889
23.61,25.48,14.79,23.69,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,117.388888888889
23.85,25.62,14.89,23.67,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,118.638888888889
23.05,25.51,14.8,23.49,43.67,37.59,43.81,34.67,43.95,32.6,43.64,37.59,41.3695030212,1.9970115423,146.3300018311,0.1275,119.888888888889
23.17,25.51,14.8,23.57,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,119.888888888889
23,25.47,14.81,23.6,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,120.888888888889
23.34,25.56,14.81,23.64,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,121.888888888889
23.87,25.8,14.89,23.87,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,122.888888888889
23.82,25.56,14.79,23.69,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,123.888888888889
23.75,25.66,14.8,23.6,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,124.888888888889
23.69,25.61,14.73,23.4,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,125.888888888889
23.27,25.45,14.71,23.37,43.67,37.67,43.83,34.89,43.97,32.97,43.64,37.67,41.3695068359,1.997012496,146.7680053711,0.1233,126.888888888889
22.12,25.02,14.2,21.36,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,126.888888888889
21.87,24.86,13.86,19.82,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,127.888888888889
21.75,24.94,13.73,18.84,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,128.888888888889
21.22,24.79,13.38,17.75,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,129.888888888889
20.62,24.74,13.09,16.74,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,130.888888888889
20.08,24.61,12.84,15.94,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,131.888888888889
19.88,24.64,12.86,15.69,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,132.888888888889
19.77,24.75,12.91,15.79,43.69,37.83,43.81,35.22,43.97,33.12,43.62,37.83,41.3695068359,1.9970173836,147.4241943359,0.5124,133.888888888889
20.05,25,13.32,17.03,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,133.888888888889
20.27,25.08,13.47,17.84,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,135.138888888889
20.16,25.04,13.64,18.62,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,136.388888888889
20.47,25.46,13.9,19.63,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,137.638888888889
20.93,25.43,14.03,20.5,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,138.888888888889
20.98,25.44,14.11,21.27,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,140.138888888889
21.61,25.52,14.2,21.91,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,141.388888888889
21.44,25.43,14.29,22.55,43.69,37.69,43.81,34.91,43.95,32.83,43.61,37.69,41.3695106506,1.9970154762,147.4913024902,0.6468,142.638888888889
22.14,25.5,14.27,23.12,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,142.638888888889
21.77,25.21,14.28,23.42,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,143.638888888889
21.71,25.25,14.27,23.19,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,144.638888888889
21.48,25.06,14.16,22.83,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,145.638888888889
21.6,25.04,14.12,22.26,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,146.638888888889
21.46,25.17,14.12,21.93,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,147.638888888889
21.52,25.19,14.14,21.82,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,148.638888888889
22,25.15,14.13,21.88,43.7,37.75,43.78,34.93,44,32.75,43.64,37.75,41.3695106506,1.9970188141,147.4268951416,0.5564,149.638888888889
22.2,25.26,14.3,22.61,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,149.638888888889
22.34,25.42,14.4,23.1,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,150.638888888889
22.02,25.39,14.42,23.52,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,151.638888888889
22.21,25.24,14.44,23.94,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,152.638888888889
22.66,25.52,14.6,24.43,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,153.638888888889
22.84,25.55,14.61,24.79,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,154.638888888889
22.96,25.52,14.62,25.08,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,155.638888888889
23.09,25.66,14.68,25.32,43.66,37.68,43.78,34.85,43.94,32.7,43.64,37.68,41.3695487976,1.9969787598,147.0727996826,0.6298,156.638888888889
23.15,25.58,14.71,25.5,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,156.638888888889
22.96,25.43,14.67,25.61,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,157.638888888889
22.74,25.3,14.64,25.33,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,158.638888888889
22.8,25.51,14.73,25.55,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,159.638888888889
22.8,25.38,14.73,25.5,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,160.638888888889
22.82,25.28,14.66,25.31,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,161.638888888889
23.14,25.19,14.48,24.51,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,162.638888888889
22.97,25.09,14.37,23.57,43.72,37.93,43.78,35.32,43.95,33.27,43.62,37.93,41.3695907593,1.9969143867,146.6428070068,0.9648,163.638888888889
22.14,24.76,13.88,20.87,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,163.638888888889
21.74,24.61,13.57,19.3,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,164.638888888889
20.67,24.56,13.38,18.21,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,165.638888888889
20.51,24.68,13.33,17.47,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,166.638888888889
20.83,24.56,13.35,17.37,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,167.638888888889
20.66,24.81,13.41,17.47,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,168.638888888889
20.61,24.78,13.49,17.84,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,169.638888888889
20.97,24.79,13.53,18.3,43.67,37.93,43.77,35.45,43.98,33.45,43.62,37.93,41.3696327209,1.9968713522,145.4194030762,2.5694,170.638888888889
17.42,24.11,11.84,13.14,43.69,38.21,43.8,35.88,43.98,33.92,43.64,38.21,41.3696403503,1.9968765974,139.5050964355,5.2194,170.638888888889
17.28,24.07,12.02,13.86,43.69,38.21,43.8,35.88,43.98,33.92,43.64,38.21,41.3696403503,1.9968765974,139.5050964355,5.2194,174.972222222222
17.1,24.12,12.01,13.92,43.69,38.21,43.8,35.88,43.98,33.92,43.64,38.21,41.3696403503,1.9968765974,139.5050964355,5.2194,179.305555555556
17.01,24.12,11.96,13.87,43.69,38.21,43.8,35.88,43.98,33.92,43.64,38.21,41.3696403503,1.9968765974,139.5050964355,5.2194,183.638888888889
17.35,24.4,11.99,13.82,43.69,38.21,43.8,35.88,43.98,33.92,43.64,38.21,41.3696403503,1.9968765974,139.5050964355,5.2194,187.972222222222
17.05,24.35,11.97,13.85,43.69,38.21,43.8,35.88,43.98,33.92,43.64,38.21,41.3696403503,1.9968765974,139.5050964355,5.2194,192.305555555556
15.78,24.06,11.39,13.26,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,192.305555555556
16.16,24.13,11.43,13.42,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,194.805555555556
16.45,24.28,11.5,13.54,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,197.305555555556
16.42,24.26,11.44,13.53,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,199.805555555556
16.46,24.26,11.45,13.55,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,202.305555555556
15.99,24.15,11.41,13.62,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,204.805555555556
16.57,24.48,11.51,13.75,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,207.305555555556
16.65,24.27,11.53,13.84,43.7,38.05,43.77,35.65,43.97,33.71,43.64,38.05,41.3696899414,1.9969024658,139.574798584,4.8836,209.805555555556
16.51,24.39,11.65,14.35,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,209.805555555556
16.89,24.35,11.68,14.44,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,210.555555555556
17.02,24.32,11.69,14.54,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,211.305555555556
16.75,24.38,11.73,14.54,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,212.055555555556
16.96,24.37,11.75,14.68,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,212.805555555556
17.21,24.36,11.76,14.67,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,213.555555555556
17.08,24.38,11.8,14.82,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,214.305555555556
17.4,24.58,11.94,15.01,43.72,37.97,43.78,35.42,43.97,33.29,43.67,37.97,41.3697166443,1.9968693256,140.925201416,4.1558,215.055555555556
17.87,24.67,12.12,15.85,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,215.055555555556
18.11,24.92,12.3,16.36,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,215.805555555556
18.31,25.05,12.43,16.89,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,216.555555555556
18.05,24.92,12.46,17.27,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,217.305555555556
18.26,24.74,12.48,17.65,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,218.055555555556
18.53,24.78,12.54,18.03,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,218.805555555556
19.26,24.95,12.69,18.86,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,219.555555555556
19.42,25.05,12.74,19.14,43.67,37.91,43.78,35.43,43.97,33.47,43.66,37.91,41.3697319031,1.9968442917,141.4680938721,2.8307,220.305555555556
19.74,25.11,12.88,19.72,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,220.305555555556
19.86,25.11,12.89,19.95,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,221.055555555556
19.79,25.08,12.86,19.9,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,221.805555555556
19.91,25.03,12.93,20.11,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,222.555555555556
19.75,25.2,13.06,20.17,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,223.305555555556
20.03,25.12,13.06,20.45,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,224.055555555556
20.56,25.39,13.13,20.66,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,224.805555555556
20.24,25.39,13.15,20.8,43.69,37.73,43.77,34.95,43.97,32.91,43.69,37.73,41.369758606,1.9968150854,141.0404968262,2.3492,225.555555555556
19.84,24.49,12.52,17.26,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,225.555555555556
19.63,24.33,12.41,16.89,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,226.805555555556
19.32,24.51,12.32,16.62,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,228.055555555556
19.8,24.65,12.47,16.78,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,229.305555555556
19.3,24.64,12.49,17.15,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,230.555555555556
19.27,24.72,12.56,17.42,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,231.805555555556
20.04,24.96,12.7,18.15,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,233.055555555556
19.92,24.95,12.77,18.36,43.72,38.03,43.77,35.59,44,33.62,43.67,38.03,41.3698158264,1.996794343,139.6351928711,1.5824,234.305555555556
20.38,25,12.84,19.06,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,234.305555555556
20.36,24.68,12.79,19.11,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,234.805555555556
20.35,24.69,12.77,18.91,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,235.305555555556
19.81,24.49,12.72,18.62,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,235.805555555556
19.56,24.37,12.6,18.1,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,236.305555555556
19.5,24.29,12.48,17.52,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,236.805555555556
19.27,24.22,12.38,17.1,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,237.305555555556
19.1,24.17,12.35,16.87,43.67,38.27,43.78,36.13,43.98,34.23,43.67,38.27,41.3698425293,1.9967963696,138.6584014893,1.4934,237.805555555556
18.86,24.14,12.31,16.6,43.72,37.91,43.75,35.38,43.98,33.33,43.69,37.91,41.3698692322,1.9967974424,137.2897949219,1.3683,237.805555555556
