TGS2600,TGS2602,TGS2611,TGS2620,T1,RH1,T2,RH2,T3,RH3,T4,RH4,LAT,LONG,ALT,ACC,t
23.75,18.27,10.83,40.63,33.56,44.4,33.59,41.43,33.75,39.29,33.47,44.4,41.3705940247,1.9958587885,144.1856994629,0.074,77.8888888888889
23.73,18.26,10.85,40.82,33.56,44.4,33.59,41.43,33.75,39.29,33.47,44.4,41.3705940247,1.9958587885,144.1856994629,0.074,79.1388888888889
24.4,18.4,10.86,40.65,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,79.1388888888889
24.3,18.34,10.81,40.28,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,80.1388888888889
24.36,18.37,10.8,40.1,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,81.1388888888889
23.66,18.36,10.83,40.31,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,82.1388888888889
24.13,18.5,10.82,40.38,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,83.1388888888889
24.17,18.42,10.89,40.76,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,84.1388888888889
24.12,18.47,10.88,40.57,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,85.1388888888889
23.83,18.49,10.91,40.49,33.61,44.44,33.64,41.45,33.8,39.31,33.5,44.44,41.3705940247,1.9958586693,144.2017974854,0.0777,86.1388888888889
24.38,18.49,10.91,40.65,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,86.1388888888889
24,18.41,10.9,40.23,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,87.25
24.05,18.34,10.88,40.19,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,88.3611111111111
23.93,18.43,10.88,40.01,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,89.4722222222222
24.64,18.55,10.92,40.48,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,90.5833333333333
24.58,18.52,10.94,40.63,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,91.6944444444444
24.31,18.44,10.92,40.49,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,92.8055555555555
24.49,18.51,10.94,40.06,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,93.9166666666667
23.78,18.45,10.89,40.18,33.66,44.45,33.7,41.54,33.83,39.37,33.53,44.45,41.3705940247,1.9958599806,144.2359008789,0.0716,95.0277777777778
24.07,18.45,10.97,40.57,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,95.0277777777778
24.62,18.55,10.97,40.46,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,96.0277777777778
24.68,18.56,10.95,39.84,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,97.0277777777778
24.11,18.47,10.94,39.95,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,98.0277777777778
23.87,18.41,10.92,40.09,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,99.0277777777778
24.64,18.53,11.01,40.58,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,100.027777777778
24.68,18.52,10.99,40.39,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,101.027777777778
24.04,18.39,10.97,40.03,33.67,44.62,33.72,41.86,33.89,39.85,33.55,44.62,41.3705940247,1.9958605766,144.2778015137,0.0638,102.027777777778
23.8,18.41,10.94,40.1,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,102.027777777778
24.04,18.46,10.95,40,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,103.138888888889
24.66,18.55,11,40.38,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,104.25
24.15,18.43,10.98,40.43,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,105.361111111111
24.44,18.57,11.02,40.28,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,106.472222222222
24.45,18.64,11.04,40.15,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,107.583333333333
24.24,18.61,10.99,40.36,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,108.694444444444
24.61,18.57,11.05,40.69,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,109.805555555556
24.71,18.62,11.04,40.37,33.7,44.47,33.73,41.62,33.91,39.51,33.62,44.47,41.3705940247,1.9958610535,144.2841033936,0.0671,110.916666666667
24.72,18.68,11.11,40.49,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,110.916666666667
24.76,18.66,11.09,40.36,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,112.916666666667
24.15,18.58,11.05,40.02,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,114.916666666667
24.71,18.73,11.11,40.09,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,116.916666666667
24.75,18.76,11.1,39.85,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,118.916666666667
24.69,18.77,11.11,40.07,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,120.916666666667
23.95,18.69,11.09,40.15,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,122.916666666667
24.25,18.74,11.07,39.95,33.8,44.3,33.83,41.33,33.95,39.18,33.66,44.3,41.3705940247,1.9958628416,144.1687927246,0.0754,124.916666666667
24.42,18.77,11.1,40.51,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,124.916666666667
24.85,18.94,11.19,40.49,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,126.027777777778
24.8,18.9,11.18,40.51,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,127.138888888889
24.04,18.82,11.13,40.32,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,128.25
24.85,18.96,11.21,40.68,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,129.361111111111
24.94,19.01,11.2,40.38,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,130.472222222222
24.86,18.85,11.2,40.45,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,131.583333333333
24.87,18.59,11.12,39.94,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,132.694444444444
24.88,18.55,11.12,39.77,33.8,44.63,33.88,41.97,33.95,39.9,33.69,44.63,41.3705940247,1.9958649874,144.0301971436,0.0743,133.805555555556
24.48,18.6,11.16,40.24,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,133.805555555556
24.58,18.73,11.19,40.12,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,135.055555555556
24.63,18.76,11.21,40.32,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,136.305555555556
24.26,18.71,11.16,40.01,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,137.555555555556
24.26,18.75,11.15,40.04,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,138.805555555556
24.62,18.96,11.24,40.66,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,140.055555555556
24.68,19.03,11.23,40.33,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,141.305555555556
24.91,18.98,11.18,39.95,33.83,44.41,33.88,41.52,34.02,39.52,33.73,44.41,41.3705940247,1.9958720207,144.3675994873,0.0141,142.555555555556
24.31,18.86,11.15,39.91,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,142.555555555556
24.36,18.88,11.19,39.97,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,143.555555555556
24.27,19.06,11.18,40.01,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,144.555555555556
24.82,18.97,11.17,39.88,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,145.555555555556
24.85,18.99,11.17,39.76,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,146.555555555556
24.14,18.94,11.2,40.46,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,147.555555555556
24.26,19,11.22,40.17,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,148.555555555556
24.02,19.05,11.2,39.87,33.84,44.22,33.89,41.12,34.02,38.93,33.73,44.22,41.3705940247,1.9958724976,143.617401123,0.2228,149.555555555556
24.26,19.55,11.33,39.94,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,149.555555555556
25.12,19.73,11.4,40.63,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,151.555555555556
25.21,19.86,11.43,40.49,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,153.555555555556
25.06,19.77,11.42,40.18,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,155.555555555556
25.11,19.8,11.4,40.26,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,157.555555555556
24.36,19.85,11.5,40.79,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,159.555555555556
24.42,19.9,11.5,40.61,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,161.555555555556
24.45,19.92,11.48,40.26,33.91,43.9,33.97,40.59,34.12,38.29,33.81,43.9,41.3705940247,1.9958763123,143.8170013428,0.7325,163.555555555556
24.77,19.99,11.55,40.85,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,163.555555555556
24.67,19.96,11.55,40.76,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,164.805555555556
25.2,20.1,11.57,40.36,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,166.055555555556
24.87,20.12,11.59,40.76,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,167.305555555556
25.38,20.06,11.53,40.27,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,168.555555555556
25.45,20.07,11.54,40.08,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,169.805555555556
25.15,20.12,11.63,40.71,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,171.055555555556
25.33,20.1,11.56,40.24,33.94,44.03,33.98,40.77,34.14,38.54,33.88,44.03,41.3704986572,1.9959439039,144.1520996094,0.9683,172.305555555556
24.88,19.76,11.66,39.11,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,172.305555555556
25.17,19.84,11.7,39.08,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,174.805555555556
25.13,19.81,11.72,39.26,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,177.305555555556
24.74,19.65,11.67,38.94,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,179.805555555556
24.78,19.67,11.64,38.66,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,182.305555555556
24.76,19.71,11.67,38.67,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,184.805555555556
24.35,19.84,11.74,38.94,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,187.305555555556
24.68,19.74,11.69,39.12,34.05,44.29,34.06,41.36,34.2,39.21,33.92,44.29,41.3703346252,1.9961049557,142.0877075195,3.5761,189.805555555556
23.99,20.42,11.77,37.05,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,189.805555555556
23.92,20.38,11.72,36.93,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,196.555555555556
23.78,20.4,11.65,36.83,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,203.305555555556
23.44,20.39,11.53,36.76,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,210.055555555556
23.15,20.42,11.41,36.65,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,216.805555555556
22.1,20.42,11.38,36.8,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,223.555555555556
22.08,20.41,11.32,37.26,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,230.305555555556
22.59,20.66,11.4,36.75,34.25,44.01,34.31,41.1,34.45,39.07,34.17,44.01,41.3702659607,1.9961807728,138.4501953125,2.6714,237.055555555556
22.23,20.44,11.29,36.31,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,237.055555555556
22.17,20.53,11.36,36.43,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,238.805555555556
22.17,20.49,11.33,36.55,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,240.555555555556
21.66,20.46,11.33,36.6,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,242.305555555556
21.57,20.42,11.3,36.69,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,244.055555555556
21.54,20.49,11.27,36.57,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,245.805555555556
21.81,20.62,11.3,36.86,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,247.555555555556
21.47,20.65,11.3,36.82,34.31,43.88,34.34,40.97,34.5,38.85,34.23,43.88,41.3702659607,1.9961794615,137.9315948486,3.4832,249.305555555556
21.08,20.54,11.06,36.85,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,249.305555555556
20.86,20.51,10.96,36.77,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,250.194444444444
20.68,20.58,10.97,36.67,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,251.083333333333
20.48,20.45,10.96,36.34,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,251.972222222222
20.24,20.55,11.1,36.74,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,252.861111111111
20.63,20.54,11.21,37,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,253.75
21.2,20.56,11.29,36.99,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,254.638888888889
20.78,20.53,11.29,36.89,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,255.527777777778
21.55,20.65,11.41,37.31,34.34,43.79,34.38,40.83,34.52,38.65,34.28,43.79,41.3702697754,1.9961891174,136.4011993408,4.6767,256.416666666667
21.81,20.69,11.45,36.99,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,256.416666666667
21.93,20.76,11.51,37.01,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,257.416666666667
21.7,20.67,11.55,37.56,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,258.416666666667
21.71,20.65,11.62,37.72,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,259.416666666667
21.67,20.72,11.66,37.69,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,260.416666666667
22.24,20.92,11.75,37.61,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,261.416666666667
22.37,20.88,11.81,37.63,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,262.416666666667
22.5,20.75,11.84,37.71,34.36,43.75,34.44,40.78,34.56,38.58,34.25,43.75,41.3702468872,1.9961895943,135.3507995605,6.3,263.416666666667
23.11,20.43,12.09,38.29,34.42,43.73,34.45,40.8,34.61,38.66,34.34,43.73,41.3702163696,1.9961338043,141.1112976074,6.0461,263.416666666667
23.67,20.47,12.1,37.81,34.42,43.73,34.45,40.8,34.61,38.66,34.34,43.73,41.3702163696,1.9961338043,141.1112976074,6.0461,265.416666666667
23.63,20.34,12.07,38.28,34.42,43.73,34.45,40.8,34.61,38.66,34.34,43.73,41.3702163696,1.9961338043,141.1112976074,6.0461,267.416666666667
22.95,20.09,12.04,37.96,34.42,43.73,34.45,40.8,34.61,38.66,34.34,43.73,41.3702163696,1.9961338043,141.1112976074,6.0461,269.416666666667
23.27,20.26,12.11,38.25,34.42,43.73,34.45,40.8,34.61,38.66,34.34,43.73,41.3702163696,1.9961338043,141.1112976074,6.0461,271.416666666667
23.31,20.18,12.11,38.25,34.42,43.73,34.45,40.8,34.61,38.66,34.34,43.73,41.3702163696,1.9961338043,141.1112976074,6.0461,273.416666666667
23.22,20.06,12.06,37.83,34.42,43.73,34.45,40.8,34.61,38.66,34.34,43.73,41.3702163696,1.9961338043,141.1112976074,6.0461,275.416666666667
