H2SH,H2SL,NH3,PIDmV,PIDppm,T1,RH1,T2,RH2,LAT,LONG,ALT,ACC,t
0.28,-0.25,0.17,24,2.09,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,71.6190476190476
0.18,-0.23,0.17,25,2.09,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,72.1904761904762
0.08,-0.21,0.16,24,2.09,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,72.7619047619047
0.18,-0.21,0.17,26,2.18,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,73.3333333333333
0.28,-0.21,0.16,24,2.09,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,73.9047619047619
0.28,-0.21,0.16,25,2.09,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,74.4761904761905
0.47,-0.23,0.16,25,2.09,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,75.047619047619
0.28,-0.21,0.16,26,2.18,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,75.6190476190476
0.28,-0.19,0.16,25,2.18,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,76.1904761904762
0.37,-0.21,0.16,25,2.09,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,76.7619047619048
0.37,-0.25,0.17,25,2,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,77.3333333333333
0.18,-0.21,0.17,25,2.18,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,77.9047619047619
0.28,-0.21,0.16,25,2.18,29.19,34.55,29.61,39.83,41.3705978394,1.9958616495,145.616897583,0.0417,78.4761904761905
0.47,-0.23,0.17,25,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,78.4761904761905
0.37,-0.21,0.16,24,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,79.1904761904762
0.18,-0.23,0.17,25,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,79.9047619047619
0.37,-0.23,0.18,25,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,80.6190476190476
0.28,-0.23,0.16,26,2.18,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,81.3333333333333
0.18,-0.19,0.16,26,2.27,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,82.047619047619
0.56,-0.25,0.17,25,2.18,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,82.7619047619048
0.47,-0.25,0.18,25,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,83.4761904761905
0.28,-0.21,0.18,25,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,84.1904761904762
0.28,-0.23,0.17,25,2.18,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,84.9047619047619
0.28,-0.19,0.17,26,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,85.6190476190476
0.28,-0.23,0.17,25,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,86.3333333333333
0.28,-0.25,0.17,25,2.09,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,87.0476190476191
0.37,-0.19,0.17,25,2.18,29.25,34.48,29.62,39.83,41.3705978394,1.9958616495,145.6320037842,0.0415,87.7619047619048
0.37,-0.21,0.17,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,87.7619047619048
0.28,-0.17,0.17,26,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,88.3333333333333
0.37,-0.21,0.17,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,88.9047619047619
0.56,-0.14,0.17,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,89.4761904761905
0.08,-0.21,0.17,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,90.0476190476191
0.37,-0.17,0.16,25,2.18,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,90.6190476190476
0.37,-0.14,0.17,26,2.18,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,91.1904761904762
0.37,-0.17,0.16,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,91.7619047619048
0.18,-0.21,0.17,26,2.18,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,92.3333333333333
0.37,-0.21,0.18,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,92.9047619047619
0.37,-0.19,0.17,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,93.4761904761905
0.37,-0.19,0.16,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,94.0476190476191
0.28,-0.19,0.17,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,94.6190476190476
0.37,-0.21,0.17,25,2.09,29.25,34.41,29.62,39.71,41.3705978394,1.9958616495,145.6215057373,0.0394,95.1904761904762
0.37,-0.19,0.17,25,2.18,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,95.1904761904762
0.47,-0.17,0.17,25,2.18,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,95.7238095238095
0.28,-0.23,0.17,26,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,96.2571428571429
0.37,-0.23,0.17,25,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,96.7904761904762
0.28,-0.25,0.17,25,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,97.3238095238095
0.18,-0.21,0.16,25,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,97.8571428571429
0.37,-0.23,0.18,25,2,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,98.3904761904762
0.37,-0.23,0.16,25,2.18,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,98.9238095238095
0.37,-0.23,0.16,24,2,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,99.4571428571429
0.47,-0.19,0.17,25,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,99.9904761904762
0.47,-0.21,0.17,25,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,100.52380952381
0.18,-0.21,0.17,24,2,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,101.057142857143
0.28,-0.21,0.16,24,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,101.590476190476
0.18,-0.23,0.17,24,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,102.12380952381
0.37,-0.21,0.17,25,2.09,29.28,34.21,29.62,39.62,41.3705978394,1.9958615303,145.6331939697,0.0396,102.657142857143
0.47,-0.23,0.17,25,2.18,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,102.657142857143
0.28,-0.23,0.16,24,2.18,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,103.371428571429
0.37,-0.21,0.17,25,2,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,104.085714285714
0.47,-0.17,0.17,26,2.09,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,104.8
0.37,-0.21,0.17,25,2.18,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,105.514285714286
0.37,-0.25,0.17,26,2.18,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,106.228571428571
0.28,-0.23,0.16,25,2.09,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,106.942857142857
0.47,-0.25,0.17,24,2.09,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,107.657142857143
0.28,-0.23,0.16,25,2.09,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,108.371428571429
0.28,-0.23,0.17,26,2.18,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,109.085714285714
0.28,-0.21,0.17,25,2.09,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,109.8
0.37,-0.23,0.17,26,2.18,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,110.514285714286
0.08,-0.23,0.16,25,2.09,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,111.228571428571
0.37,-0.23,0.17,26,2.27,29.28,34.21,29.66,39.54,41.3705978394,1.9958617687,145.5960998535,0.041,111.942857142857
0.47,-0.19,0.17,24,2.09,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,111.942857142857
0.37,-0.17,0.17,26,2.18,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,112.371428571429
0.37,-0.21,0.17,25,2.09,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,112.8
0.18,-0.19,0.16,24,2.09,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,113.228571428571
0.08,-0.19,0.16,25,2.18,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,113.657142857143
0.28,-0.21,0.17,26,2.09,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,114.085714285714
0.28,-0.21,0.16,25,2,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,114.514285714286
0.37,-0.21,0.17,26,2.18,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,114.942857142857
0.47,-0.19,0.16,24,2.09,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,115.371428571429
0.18,-0.19,0.16,26,2.18,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,115.8
0.28,-0.23,0.17,25,2.09,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,116.228571428571
0.28,-0.23,0.16,25,2.09,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,116.657142857143
0.28,-0.23,0.16,25,2.18,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,117.085714285714
0.18,-0.21,0.16,24,2,29.28,34.18,29.66,39.52,41.3705978394,1.9958620071,145.5780029297,0.0425,117.514285714286
0.18,-0.23,0.16,25,2.18,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,117.514285714286
0.28,-0.23,0.17,24,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,118.180952380952
0.28,-0.17,0.17,24,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,118.847619047619
0.08,-0.19,0.16,26,2.18,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,119.514285714286
0.28,-0.21,0.17,25,2,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,120.180952380952
0.18,-0.21,0.16,25,2.18,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,120.847619047619
0.28,-0.23,0.17,24,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,121.514285714286
0.18,-0.21,0.16,25,2.18,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,122.180952380952
0.28,-0.21,0.17,25,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,122.847619047619
0.28,-0.21,0.17,24,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,123.514285714286
0.37,-0.23,0.17,25,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,124.180952380952
0.18,-0.21,0.16,24,2.18,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,124.847619047619
0.37,-0.25,0.17,24,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,125.514285714286
0.28,-0.21,0.17,24,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,126.180952380952
0.37,-0.25,0.17,24,2.09,29.31,34.14,29.69,39.39,41.3705978394,1.9958621264,145.5796051025,0.0418,126.847619047619
0.28,-0.19,0.17,26,2.18,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,126.847619047619
0.28,-0.19,0.17,25,2.18,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,127.472619047619
0.28,-0.21,0.16,26,2.27,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,128.097619047619
0.37,-0.23,0.16,26,2.18,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,128.722619047619
0.28,-0.27,0.17,25,2.18,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,129.347619047619
0.37,-0.23,0.17,25,2.09,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,129.972619047619
0.37,-0.23,0.17,25,2.09,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,130.597619047619
0.37,-0.19,0.17,25,2.09,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,131.222619047619
0.28,-0.23,0.16,24,2.09,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,131.847619047619
0.28,-0.25,0.18,25,2.18,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,132.472619047619
0.18,-0.25,0.17,24,2.09,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,133.097619047619
0.28,-0.19,0.16,25,2.09,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,133.722619047619
0.47,-0.23,0.18,26,2.18,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,134.347619047619
0.47,-0.21,0.17,24,2,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,134.972619047619
0.37,-0.21,0.17,26,2.18,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,135.597619047619
0.37,-0.23,0.16,24,2.09,29.31,34.12,29.72,39.45,41.3705978394,1.9958622456,145.5518951416,0.0358,136.222619047619
0.56,-0.19,0.17,25,2.18,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,136.222619047619
0.56,-0.25,0.17,24,2.09,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,136.794047619048
0.37,-0.23,0.17,25,2,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,137.365476190476
0.28,-0.19,0.17,25,2.27,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,137.936904761905
0.28,-0.17,0.16,25,2.09,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,138.508333333333
0.47,-0.21,0.17,25,2.09,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,139.079761904762
0.37,-0.21,0.17,25,2.09,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,139.65119047619
0.28,-0.19,0.16,25,2.18,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,140.222619047619
0.37,-0.21,0.17,25,2.09,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,140.794047619048
0.18,-0.19,0.16,25,2.18,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,141.365476190476
0.37,-0.19,0.17,25,2.09,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,141.936904761905
0.37,-0.21,0.17,25,2.09,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,142.508333333333
0.28,-0.17,0.17,25,2,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,143.079761904762
0.47,-0.21,0.17,24,2,29.36,34.32,29.77,39.59,41.3705978394,1.9958622456,145.5599060059,0.048,143.65119047619
0.66,-0.21,0.17,25,2,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,143.65119047619
0.37,-0.21,0.18,24,2.09,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,145.25119047619
0.56,-0.23,0.17,25,2.09,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,146.85119047619
0.37,-0.23,0.17,24,2.09,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,148.45119047619
0.47,-0.23,0.17,25,2.09,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,150.05119047619
0.28,-0.25,0.17,26,2.18,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,151.65119047619
0.28,-0.21,0.17,24,2.09,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,153.25119047619
0.28,-0.21,0.17,25,2.18,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,154.85119047619
0.28,-0.25,0.17,24,2.09,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,156.45119047619
0.56,-0.19,0.17,25,2.09,29.42,34.04,29.78,39.3,41.3705978394,1.9958637953,145.3878936768,0.0515,158.05119047619
0.37,-0.19,0.17,25,2.09,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,158.05119047619
0.47,-0.21,0.17,26,2.09,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,158.717857142857
0.28,-0.19,0.18,26,2.18,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,159.384523809524
0.28,-0.19,0.17,25,2.09,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,160.05119047619
0.28,-0.23,0.18,25,2.09,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,160.717857142857
0.47,-0.25,0.17,24,2.09,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,161.384523809524
0.28,-0.23,0.17,24,2,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,162.05119047619
0.37,-0.27,0.16,25,2.09,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,162.717857142857
0.37,-0.27,0.16,24,2.09,29.42,33.78,29.81,39.07,41.3705940247,1.995860815,145.6497955322,0.198,163.384523809524
