TGS2600,TGS2602,TGS2611,TGS2620,T1,RH1,T2,RH2,T3,RH3,T4,RH4,LAT,LONG,ALT,ACC,t
0.02,29.27,13.45,36.72,28.3,48.71,28.27,47.33,28.47,45.69,28.34,48.71,41.3695716858,1.9969713688,146.4716033936,0.1326,46.5
0.02,28.98,13.47,36.2,28.3,48.71,28.27,47.33,28.47,45.69,28.34,48.71,41.3695716858,1.9969713688,146.4716033936,0.1326,49
0.02,28.88,13.42,36.12,28.3,48.71,28.27,47.33,28.47,45.69,28.34,48.71,41.3695716858,1.9969713688,146.4716033936,0.1326,51.5
0.02,28.97,13.41,35.99,28.3,48.71,28.27,47.33,28.47,45.69,28.34,48.71,41.3695716858,1.9969713688,146.4716033936,0.1326,54
0.02,29.05,13.43,36.15,28.3,48.71,28.27,47.33,28.47,45.69,28.34,48.71,41.3695716858,1.9969713688,146.4716033936,0.1326,56.5
0.02,28.96,13.49,36.62,28.3,48.71,28.27,47.33,28.47,45.69,28.34,48.71,41.3695716858,1.9969713688,146.4716033936,0.1326,59
0.02,29.12,13.51,36.43,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,59
0.02,29.17,13.53,36.25,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,60
0.02,29.29,13.58,36.51,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,61
0.02,29.04,13.5,36.46,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,62
0.02,29.16,13.58,36.83,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,63
0.02,29.24,13.57,36.62,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,64
0.02,29.31,13.5,36.67,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,65
0.02,28.92,13.47,36.2,28.36,48.8,28.31,47.64,28.5,46.03,28.34,48.8,41.3695678711,1.9969674349,146.3352966309,0.121,66
0.02,28.79,13.49,35.88,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,66
0.02,28.88,13.51,35.58,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,67.25
0.02,28.81,13.51,35.42,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,68.5
0.02,28.8,13.51,35,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,69.75
0.02,28.94,13.44,34.85,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,71
0.02,28.97,13.47,35.17,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,72.25
0.02,29.12,13.53,35.65,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,73.5
0.02,29.26,13.56,35.74,28.41,48.62,28.41,47.31,28.58,45.58,28.42,48.62,41.3695678711,1.9969667196,146.1674041748,0.0905,74.75
0.02,29.25,13.6,37,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,74.75
0.02,29.15,13.62,37.16,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,77
0.02,29.49,13.7,37.58,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,79.25
0.02,29.3,13.65,37.84,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,81.5
0.02,29.21,13.64,37.97,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,83.75
0.02,29.25,13.64,37.89,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,86
0.02,29.57,13.67,37.64,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,88.25
0.02,29.58,13.69,38.12,28.48,48.08,28.48,46.34,28.64,44.47,28.48,48.08,41.3695678711,1.9969671965,146.5641021729,0.0928,90.5
0.02,29.4,13.62,38.2,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,90.5
0.02,29.36,13.65,38.3,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,91.75
0.02,29.34,13.68,38.23,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,93
0.02,29.42,13.68,38.42,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,94.25
0.02,29.33,13.67,38.58,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,95.5
0.02,29.62,13.74,39.06,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,96.75
0.02,29.62,13.72,39.17,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,98
0.02,29.65,13.69,38.96,28.52,48.34,28.55,46.83,28.69,45.1,28.47,48.34,41.3695678711,1.9969677925,146.6578979492,0.1115,99.25
0.02,29.41,13.63,37.96,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,99.25
0.02,29.27,13.67,38.39,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,100.5
0.02,29.24,13.7,38.45,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,101.75
0.02,29.38,13.69,38.15,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,103
0.02,29.47,13.67,37.78,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,104.25
0.02,29.26,13.62,37.68,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,105.5
0.02,29.46,13.71,37.92,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,106.75
0.02,29.53,13.68,37.73,28.55,48.08,28.58,46.43,28.75,44.57,28.55,48.08,41.3695678711,1.9969666004,146.5516967773,0.0902,108
0.02,29.37,13.64,38.06,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,108
0.02,29.35,13.68,38.43,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,109
0.02,29.69,13.75,39.13,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,110
0.02,29.35,13.7,38.79,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,111
0.02,29.3,13.67,38.72,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,112
0.02,29.59,13.72,39.24,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,113
0.02,29.64,13.71,39.14,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,114
0.02,29.26,13.68,38.83,28.62,48.04,28.61,46.41,28.8,44.59,28.58,48.04,41.3695678711,1.9969671965,146.5890960693,0.0915,115
0.02,29.5,13.73,39.25,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,115
0.02,29.52,13.67,39.06,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,116.111111111111
0.02,29.49,13.64,38.41,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,117.222222222222
0.02,29.29,13.66,38.68,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,118.333333333333
0.02,29.13,13.66,38.79,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,119.444444444444
0.02,29.43,13.73,38.68,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,120.555555555556
0.02,29.44,13.69,38.42,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,121.666666666667
0.02,29.27,13.65,38.58,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,122.777777777778
0.02,29.26,13.65,38.82,28.66,47.89,28.66,46.19,28.83,44.26,28.62,47.89,41.3695678711,1.996966958,146.8336029053,0.0877,123.888888888889
0.02,29.31,13.7,38.63,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,123.888888888889
0.02,29.33,13.71,39.04,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,125
0.02,29.33,13.69,39.05,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,126.111111111111
0.02,29.4,13.77,39.75,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,127.222222222222
0.02,29.32,13.78,39.97,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,128.333333333333
0.02,29.56,13.78,39.45,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,129.444444444444
0.02,29.56,13.76,39.27,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,130.555555555556
0.02,29.46,13.72,39.41,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,131.666666666667
0.02,29.35,13.7,39.42,28.7,47.97,28.73,46.33,28.91,44.54,28.67,47.97,41.3695678711,1.9969668388,146.7785949707,0.1088,132.777777777778
0.02,29.5,13.75,39.53,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,132.777777777778
0.02,29.24,13.72,39.14,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,133.888888888889
0.02,29.17,13.69,38.83,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,135
0.02,29.19,13.7,39.01,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,136.111111111111
0.02,29.54,13.69,38.62,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,137.222222222222
0.02,29.36,13.73,38.96,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,138.333333333333
0.02,29.41,13.74,38.7,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,139.444444444444
0.02,29.31,13.69,38.43,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,140.555555555556
0.02,29.4,13.72,38.1,28.78,48.18,28.77,46.72,28.92,44.99,28.73,48.18,41.3695678711,1.9969673157,146.6246948242,0.1106,141.666666666667
0.02,29.16,13.62,37.82,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,141.666666666667
0.02,29.3,13.69,37.97,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,142.777777777778
0.02,29.29,13.71,37.9,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,143.888888888889
0.02,29.15,13.66,37.46,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,145
0.02,29,13.61,37.05,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,146.111111111111
0.02,29.09,13.65,36.71,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,147.222222222222
0.02,29.33,13.7,36.87,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,148.333333333333
0.02,29.42,13.69,36.7,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,149.444444444444
0.02,29.33,13.72,36.62,28.8,47.98,28.81,46.38,29,44.59,28.78,47.98,41.3695678711,1.9969673157,146.5769958496,0.1006,150.555555555556
0.02,29.07,13.65,36.05,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,150.555555555556
0.02,29.5,13.75,35.96,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,151.805555555556
0.02,29.37,13.7,36.26,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,153.055555555556
0.02,29.08,13.67,36.4,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,154.305555555556
0.02,29.04,13.64,36.32,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,155.555555555556
0.02,29.08,13.69,36.25,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,156.805555555556
0.02,29.37,13.68,35.96,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,158.055555555556
0.02,29.04,13.62,35.91,28.86,47.95,28.86,46.44,29,44.5,28.83,47.95,41.3695678711,1.9969677925,146.6967010498,0.0833,159.305555555556
0.02,29.13,13.55,31.2,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,159.305555555556
0.02,29.49,13.62,31.13,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,161.305555555556
0.02,29.38,13.62,30.91,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,163.305555555556
0.02,29.05,13.54,30.41,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,165.305555555556
0.02,29.38,13.6,30.51,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,167.305555555556
0.02,29.38,13.57,30.22,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,169.305555555556
0.02,29.18,13.51,29.99,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,171.305555555556
0.02,29.14,13.53,29.96,28.94,47.75,28.94,45.97,29.14,44.18,28.89,47.75,41.3695335388,1.9969220161,146.9683990479,0.6274,173.305555555556
0.02,29.17,13.59,29.61,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,173.305555555556
0.02,29.09,13.49,29.28,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,174.305555555556
0.02,29,13.47,29.21,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,175.305555555556
0.02,29.33,13.55,29.52,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,176.305555555556
0.02,29.01,13.49,29.57,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,177.305555555556
0.02,29.09,13.5,29.63,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,178.305555555556
0.02,29.29,13.52,30.05,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,179.305555555556
0.02,29.45,13.59,30.59,29,47.64,28.98,45.82,29.19,43.98,28.92,47.64,41.3695259094,1.9968864918,147.0722961426,3.0808,180.305555555556
0.02,29.44,13.59,32.01,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,180.305555555556
0.02,29.39,13.62,32.82,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,181.194444444444
0.02,29.33,13.6,33.38,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,182.083333333333
0.02,29.29,13.62,33.74,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,182.972222222222
0.02,29.42,13.66,34.41,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,183.861111111111
0.02,29.33,13.67,34.76,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,184.75
0.02,29.18,13.66,34.81,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,185.638888888889
0.02,29.37,13.66,35.13,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,186.527777777778
0.02,29.07,13.65,35.31,29.05,47.65,29.02,45.96,29.2,44.17,28.94,47.65,41.3695144653,1.9968733788,145.3574066162,4.7516,187.416666666667
0.02,28.84,13.56,30.26,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,187.416666666667
0.02,29.13,13.63,30.39,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,192.166666666667
0.02,29.09,13.62,30.59,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,196.916666666667
0.02,28.85,13.64,30.48,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,201.666666666667
0.02,28.79,13.64,30.44,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,206.416666666667
0.02,29.08,13.6,30.17,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,211.166666666667
0.02,28.77,13.59,29.94,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,215.916666666667
0.02,28.94,13.56,29.4,29.23,47.78,29.22,46.34,29.38,44.67,29.17,47.78,41.3695068359,1.996730566,115.9373016357,7.0782,220.666666666667
0.02,29.15,13.74,32.5,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,220.666666666667
0.02,29.28,13.75,32.59,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,223.555555555556
0.02,29.2,13.68,32.35,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,226.444444444444
0.02,29.09,13.75,32.87,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,229.333333333333
0.02,28.96,13.7,32.69,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,232.222222222222
0.02,29.07,13.7,32.66,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,235.111111111111
0.02,29.34,13.77,33.08,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,238
0.02,29.33,13.78,33.02,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,240.888888888889
0.02,29.01,13.7,32.75,29.33,47.4,29.38,45.86,29.52,44.12,29.3,47.4,41.3694992065,1.9967089891,94.0010986328,7.8805,243.777777777778
0.02,28.94,13.76,32.83,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,243.777777777778
0.02,29.02,13.79,32.77,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,244.666666666667
0.02,29.27,13.76,32.35,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,245.555555555556
0.02,29.15,13.72,32.22,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,246.444444444444
0.02,29.23,13.74,32.14,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,247.333333333333
0.02,29.01,13.71,32.33,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,248.222222222222
0.02,28.9,13.71,32.45,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,249.111111111111
0.02,29.24,13.76,32.39,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,250
0.02,28.93,13.67,31.9,29.34,47.44,29.42,45.92,29.58,44.23,29.33,47.44,41.36951828,1.9966882467,90.2389984131,7.8392,250.888888888889
0.02,28.94,13.72,31.73,29.41,47.22,29.42,45.54,29.58,43.79,29.33,47.22,41.3695259094,1.9966824055,86.896697998,7.6566,250.888888888889
