2025-04-23 09:32:49,"MXD#54.25,5.74,217.09,194.36,0.00,883.54,125.94,445#54.38,5.74,184.24,203.65,0.00,929.86,119.91,445#54.48,5.74,202.17,193.18,0.00,855.87,117.82,445#54.61,5.74,208.85,192.66,0.00,954.74,122.29,447#54.45,5.74,210.01,191.94,0.00,819.86,120.15,447#54.45,5.74,212.23,195.41,0.00,850.38,132.14,447#54.59,5.74,213.69,196.87,0.00,842.65,131.47,447#54.09,5.74,214.36,200.71,0.00,851.82,126.41,447#54.10,5.73,214.90,197.34,0.00,894.06,124.54,443#54.17,5.73,216.95,19","7:32:42, 41.3701629639, 1.9966228008, 156.7348937988, 1.1715"
2025-04-23 09:32:49,"MXA#0.01,30.76,14.09,44.31#0.01,30.91,14.06,44.15#0.01,31.16,14.09,44.63#0.01,31.01,14.13,44.77#0.01,31.23,14.14,44.56#0.01,31.04,14.06,44.26#0.01,30.81,14.07,44.47#0.01,31.08,14.12,44.53#0.01,30.89,14.03,44.27#TRH#25.44,49.57,25.45,49.04,25.58,47.69,25.34,49.57!","7:32:44, 41.3701629639, 1.9966243505, 156.6459960938, 1.1620"
2025-04-23 09:32:55,"ECS#0.56,-0.21,0.21,26.00,2.18#0.18,-0.29,0.20,27.00,2.36#0.56,-0.21,0.21,25.00,2.27#0.18,-0.27,0.19,26.00,2.27#0.28,-0.23,0.20,27.00,2.27#0.28,-0.33,0.19,25.00,2.18#0.18,-0.31,0.20,27.00,2.36#0.37,-0.21,0.21,26.00,2.36#0.18,-0.25,0.20,26.00,2.27#-0.11,-0.33,0.19,27.00,2.27#0.37,-0.29,0.21,27.00,2.27#0.28,-0.25,0.20,27.00,2.27#0.47,-0.29,0.20,27.00,2.27#0.56,-0.21,0.20,26.00,2.18#0.37,-0.29,0.20,27.00,2.27#0.28,-0","7:32:46, 41.3701629639, 1.9966244698, 156.9246063232, 1.1448"
2025-04-23 09:32:57,"MXD#54.47,5.73,219.18,191.81,0.00,986.94,126.03,443#54.52,5.73,184.04,193.44,0.00,872.25,129.79,443#54.38,5.73,202.77,198.88,0.00,896.79,117.10,443#54.40,5.73,210.27,188.53,0.00,905.33,125.94,443#54.61,5.73,211.83,194.36,0.00,869.59,127.53,443#54.52,5.73,212.23,207.83,0.00,905.64,122.87,443#54.78,5.73,214.63,192.26,0.00,846.94,127.70,443#54.45,5.73,215.17,195.81,0.00,851.25,125.01,442#54.69,5.73,216.81,192.26,0.00,904.11,122.58,442#54.61,5.73,217.64,205.17,0.00,835.26,123.24,442#54.52,5.73,219.04,197.01,0.00,819.03,133.22,442#TRH#19.98,49.76,19.95,49.79,19.97,49.34,19.98,50.17!","7:32:48, 41.3701629639, 1.9966242313, 157.2987976074, 1.1308"
2025-04-23 09:33:00,,"7:32:52, 41.3701629639, 1.9966251850, 157.9067993164, 1.0967"
2025-04-23 09:33:00,"MXA#0.01,31.06,14.11,44.67#0.01,30.83,14.05,44.34#0.01,30.99,14.04,44.12#0.01,30.97,14.13,44.86#0.01,31.16,14.12,44.59#0.01,31.00,14.05,44.34#0.01,30.88,14.06,44.15#0.01,30.90,14.09,44.13#0.01,31.24,14.12,44.71#TRH#25.50,49.48,25.48,48.80,25.64,47.44,25.41,49.48!","7:32:54, 41.3701591492, 1.9966263771, 158.1139984131, 1.0793"
2025-04-23 09:33:03,!,"7:32:56, 41.3701591492, 1.9966266155, 158.2702026367, 1.0800"
2025-04-23 09:33:06,,"7:33:0, 41.3701591492, 1.9966282845, 158.4685058594, 1.0632"
2025-04-23 09:33:10,"MXD#54.64,5.72,220.02,197.27,0.00,853.27,114.55,442#54.46,5.72,185.24,199.22,0.00,920.16,124.08,442#54.73,5.72,201.57,199.69,0.00,899.83,111.61,442#54.69,5.72,211.31,194.62,0.00,861.39,126.92,442#54.67,5.72,213.55,195.22,0.00,906.86","7:33:2, 41.3701553345, 1.9966286421, 158.6125946045, 1.0412"
2025-04-23 09:33:10,"14.06,44.73#0.01,30.92,14.10,44.58#0.01,31.27,14.14,44.05#0.01,31.08,14.15,44.67#TRH#25.53,49.45,25.52,48.93,25.67,47.59,25.42,49.45!","7:33:4, 41.3701553345, 1.9966279268, 158.6486968994, 1.0442"
