TGS2600,TGS2602,TGS2611,TGS2620,T1,RH1,T2,RH2,T3,RH3,T4,RH4,LAT,LONG,ALT,ACC,t
0.01,30.01,13.63,34.85,26.69,48.39,26.73,47.8,26.88,46.57,26.67,48.39,41.3701553345,1.9966080189,146.3683929443,0.2344,348.388888888889
0.01,30.11,13.66,35.01,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,348.388888888889
0.01,29.98,13.66,35.13,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,349.638888888889
0.01,29.7,13.6,35.12,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,350.888888888889
0.01,29.68,13.56,35.15,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,352.138888888889
0.01,29.84,13.64,35.69,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,353.388888888889
0.01,29.84,13.65,35.52,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,354.638888888889
0.01,29.59,13.56,35.37,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,355.888888888889
0.01,29.65,13.6,35.44,26.73,48.43,26.77,47.97,26.91,46.75,26.67,48.43,41.3701553345,1.9966086149,145.3600006104,0.446,357.138888888889
0.01,29.58,13.57,35.65,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,357.138888888889
0.01,29.63,13.58,35.65,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,358.138888888889
0.01,29.6,13.59,35.7,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,359.138888888889
0.01,29.67,13.55,35.76,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,360.138888888889
0.01,29.63,13.56,35.54,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,361.138888888889
0.01,29.53,13.57,35.73,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,362.138888888889
0.01,29.44,13.53,35.34,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,363.138888888889
0.01,29.51,13.55,35.27,26.77,48.75,26.77,48.62,26.91,47.55,26.69,48.75,41.3701553345,1.9966131449,145.2689056396,1.3584,364.138888888889
0.01,29.77,13.59,34.92,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,364.138888888889
0.01,29.56,13.6,34.91,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,365.888888888889
0.01,29.62,13.54,34.65,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,367.638888888889
0.01,29.61,13.62,35.19,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,369.388888888889
0.01,29.7,13.61,35.09,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,371.138888888889
0.01,29.82,13.55,34.82,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,372.888888888889
0.01,29.55,13.54,34.88,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,374.638888888889
0.01,29.89,13.61,35.27,26.83,48.51,26.84,48.81,26.97,48.54,26.72,48.51,41.3701629639,1.996620059,144.2624969482,0.4924,376.388888888889
0.01,27.86,12.62,32.08,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,376.388888888889
0.01,27.91,12.57,30.53,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,377.638888888889
0.01,28,12.64,30.43,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,378.888888888889
0.01,27.89,12.73,30.91,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,380.138888888889
0.01,27.76,12.77,31.59,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,381.388888888889
0.01,27.97,12.89,32.37,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,382.638888888889
0.01,27.66,12.86,32.83,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,383.888888888889
0.01,27.75,12.96,33.47,26.84,51.07,26.84,54.12,27.03,53.95,26.8,51.07,41.3701667786,1.9965957403,149.7205963135,0.0141,385.138888888889
0.01,29.85,13.38,36.58,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,385.138888888889
0.01,29.66,13.36,36.31,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,387.388888888889
0.01,29.67,13.34,36.49,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,389.638888888889
0.01,29.86,13.4,36.6,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,391.888888888889
0.01,29.89,13.36,36.68,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,394.138888888889
0.01,30.01,13.39,36.69,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,396.388888888889
0.01,29.93,13.44,37.3,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,398.638888888889
0.01,30.02,13.5,37.25,26.91,48.15,26.89,47.4,27.06,46.07,26.81,48.15,41.370174408,1.9965993166,148.5895996094,0.1252,400.888888888889
0.01,30.33,13.51,37.17,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,400.888888888889
0.01,30.13,13.48,37.25,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,401.777777777778
0.01,30.01,13.45,37.49,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,402.666666666667
0.01,30.11,13.5,37.27,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,403.555555555556
0.01,30.1,13.47,37.21,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,404.444444444444
0.01,30.34,13.52,37.69,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,405.333333333333
0.01,30.43,13.55,37.66,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,406.222222222222
0.01,30.33,13.48,37.29,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,407.111111111111
0.01,30.15,13.51,37.52,26.94,48.12,26.92,47.32,27.08,45.98,26.86,48.12,41.370174408,1.9965996742,148.574798584,0.2058,408
0.01,30.41,13.53,37.38,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,408
0.01,30.43,13.53,37.52,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,409.25
0.01,30.26,13.52,37.64,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,410.5
0.01,30.4,13.58,38.09,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,411.75
0.01,30.46,13.58,37.94,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,413
0.01,30.2,13.55,37.53,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,414.25
0.01,39.58,13.56,37.61,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,415.5
0.01,30.07,13.57,37.66,26.94,48.17,26.95,47.44,27.11,46.16,26.88,48.17,41.370174408,1.9965983629,148.6351928711,0.1868,416.75
