Sent to board: Gas_read 1
Received by board: OK: auto gas read on, interval = 1s
Received by board: ERR: 334  60568 2048 0 0
Received by board: MES: gas_levels = -20619  20171   22869
Received by board: MES: gas_levels = -20635  20258   22869
Received by board: MES: gas_levels = -20552  20312   22869
Received by board: MES: gas_levels = -20789  20307   22869
Received by board: MES: gas_levels = -20665  20288   22869
Received by board: MES: gas_levels = -20508  20280   22869
Received by board: MES: gas_levels = -20813  20299   22869
Received by board: MES: gas_levels = -20993  20207   22869
Received by board: MES: gas_levels = -20981  20294   22869
Received by board: MES: gas_levels = -20899  20293   22869
Received by board: MES: gas_levels = -20868  20288   22869
Received by board: MES: gas_levels = -20905  20303   22869
Received by board: MES: gas_levels = -21185  20196   22869
Received by board: MES: gas_levels = -21322  20241   22869
Received by board: MES: gas_levels = -21209  20196   22869
Received by board: MES: gas_levels = -21171  20283   22869
Received by board: MES: gas_levels = -21092  20291   22869
Received by board: MES: gas_levels = -21171  20274   22869
Received by board: MES: gas_levels = -21295  20205   22869
Received by board: MES: gas_levels = -21055  20279   22869
Received by board: MES: gas_levels = -20815  20278   22869
Received by board: MES: gas_levels = -20892  20276   22869
Received by board: MES: gas_levels = -20987  20264   22869
Received by board: MES: gas_levels = -20585  20332   22869
Received by board: MES: gas_levels = -20825  20324   22869
Received by board: MES: gas_levels = -20545  20287   22869
Received by board: MES: gas_levels = -20576  20333   22869
Received by board: MES: gas_levels = -20405  20314   23073
Received by board: MES: gas_levels = -20482  20321   23073
Received by board: MES: gas_levels = -20518  20279   23073
Received by board: MES: gas_levels = -20672  20245   23073
Received by board: MES: gas_levels = -20351  20321   23073
Received by board: MES: gas_levels = -20739  20311   23073
Received by board: MES: gas_levels = -20796  20395   23073
Received by board: MES: gas_levels = -20823  20329   23073
Received by board: MES: gas_levels = -20588  20357   23073
Received by board: MES: gas_levels = -17578  20149   22869
Received by board: MES: gas_levels = -14855  20035   22869
Received by board: MES: gas_levels = -12775  19947   22869
Received by board: MES: gas_levels = -11491  19810   22869
Received by board: MES: gas_levels = -10937  19750   22869
Received by board: MES: gas_levels = -10506  19764   22869
Received by board: MES: gas_levels = -10371  19762   22869
Received by board: MES: gas_levels = -10401  19766   22869
Received by board: MES: gas_levels = -10414  19752   22869
Received by board: MES: gas_levels = -10602  19650   22869
Received by board: MES: gas_levels = -10518  19734   22869
Received by board: MES: gas_levels = -10602  19726   22869
Received by board: MES: gas_levels = -10667  19644   22869
Received by board: MES: gas_levels = -10500  19695   22869
Received by board: MES: gas_levels = -10430  19797   22869
Received by board: MES: gas_levels = -10430  19779   22869
Received by board: MES: gas_levels = -10572  19724   22869
Received by board: MES: gas_levels = -10526  19720   22869
Received by board: MES: gas_levels = -10564  19730   22869
Received by board: MES: gas_levels = -10588  19677   22869
Received by board: MES: gas_levels = -10468  19735   22869
Received by board: MES: gas_levels = -10399  19811   22869
Received by board: MES: gas_levels = -10520  19775   22869
Received by board: MES: gas_levels = -10419  19800   22869
Received by board: MES: gas_levels = -10468  19797   22869
Received by board: MES: gas_levels = -10592  19788   22869
Received by board: MES: gas_levels = -10458  19811   22869
Received by board: MES: gas_levels = -10427  19799   22869
Received by board: MES: gas_levels = -10425  19815   22869
Received by board: MES: gas_levels = -10266  19811   22869
Received by board: MES: gas_levels = -10632  19709   22869
Received by board: MES: gas_levels = -10293  19784   22869
Received by board: MES: gas_levels = -10509  19793   22869
Received by board: MES: gas_levels = -10396  19783   22869
Received by board: MES: gas_levels = -10377  19747   22869
Received by board: MES: gas_levels = -10349  19757   22869
Received by board: MES: gas_levels = -10491  19761   22869
Received by board: MES: gas_levels = -10344  19798   22869
Received by board: MES: gas_levels = -10491  19769   22869
Received by board: MES: gas_levels = -10401  19705   22869
Received by board: MES: gas_levels = -10372  19807   22869
Received by board: MES: gas_levels = -10409  19796   22869
Received by board: MES: gas_levels = -10391  19803   22869
Received by board: MES: gas_levels = -10422  19778   22869
Received by board: MES: gas_levels = -10480  19743   22869
Received by board: MES: gas_levels = -10335  19816   22869
Received by board: MES: gas_levels = -10248  19748   22869
Received by board: MES: gas_levels = -10548  19818   22869
Received by board: MES: gas_levels = -10421  19813   22869
Received by board: MES: gas_levels = -10615  19734   22869
Received by board: MES: gas_levels = -10496  19804   22869
Received by board: MES: gas_levels = -10596  19813   22869
Received by board: MES: gas_levels = -10741  19713   22869
Received by board: MES: gas_levels = -10533  19653   22869
Received by board: MES: gas_levels = -10568  19813   22869
Received by board: MES: gas_levels = -10694  19734   22869
Received by board: MES: gas_levels = -10688  19829   22869
Received by board: MES: gas_levels = -10739  19817   22869
Received by board: MES: gas_levels = -10711  19798   22869
Received by board: MES: gas_levels = -10790  19648   22869
Received by board: MES: gas_levels = -10777  19731   22869
Received by board: MES: gas_levels = -10588  19630   22869
Received by board: MES: gas_levels = -10693  19618   22869
Received by board: MES: gas_levels = -10596  19727   22869
Received by board: MES: gas_levels = -10710  19619   22869
Received by board: MES: gas_levels = -10818  19685   22869
Received by board: MES: gas_levels = -10909  19744   22869
Received by board: MES: gas_levels = -10725  19751   22869
Received by board: MES: gas_levels = -10562  19788   22869
Received by board: MES: gas_levels = -10793  19816   23039
Received by board: MES: gas_levels = -10534  19802   23039
Received by board: MES: gas_levels = -10557  19701   23039
Received by board: MES: gas_levels = -10650  19644   23039
Received by board: MES: gas_levels = -10526  19776   23039
Received by board: MES: gas_levels = -10498  19792   23039
Received by board: MES: gas_levels = -10538  19756   23039
Received by board: MES: gas_levels = -10491  19799   23039
Received by board: MES: gas_levels = -10653  19798   23039
Received by board: MES: gas_levels = -10679  19805   22869
Received by board: MES: gas_levels = -10531  19806   23039
Received by board: MES: gas_levels = -10714  19719   22869
Received by board: MES: gas_levels = -10798  19743   22869
Received by board: MES: gas_levels = -11179  19877   22869
Received by board: MES: gas_levels = -11011  19823   22869
Received by board: MES: gas_levels = -10812  19834   22869
Received by board: MES: gas_levels = -11006  19847   22869
Received by board: MES: gas_levels = -10951  19837   22869
Received by board: MES: gas_levels = -10804  19819   22869
Received by board: MES: gas_levels = -10739  19835   22869
Received by board: MES: gas_levels = -10902  19866   22869
Received by board: MES: gas_levels = -10572  19818   22869
Received by board: MES: gas_levels = -10607  19823   22869
Received by board: MES: gas_levels = -10688  19840   22869
Received by board: MES: gas_levels = -10868  19790   22869
Received by board: MES: gas_levels = -10861  19809   22869
Received by board: MES: gas_levels = -10888  19748   22869
Received by board: MES: gas_levels = -10864  19735   22869
Received by board: MES: gas_levels = -10839  19697   22869
Received by board: MES: gas_levels = -10993  19690   22869
Received by board: MES: gas_levels = -10656  19758   22869
Received by board: MES: gas_levels = -10770  19700   22869
Received by board: MES: gas_levels = -10776  19689   22869
Received by board: MES: gas_levels = -10896  19615   22869
Received by board: MES: gas_levels = -10772  19603   22869
Received by board: MES: gas_levels = -10963  19597   22869
Received by board: MES: gas_levels = -10892  19583   22869
Received by board: MES: gas_levels = -10975  19687   22869
Received by board: MES: gas_levels = -10804  19629   22869
Received by board: MES: gas_levels = -10963  19678   22869
Received by board: MES: gas_levels = -10679  19714   22869
Received by board: MES: gas_levels = -10636  19644   22869
Received by board: MES: gas_levels = -10901  19685   22869
Received by board: MES: gas_levels = -10935  19687   22869
Received by board: MES: gas_levels = -10876  19753   22869
Received by board: MES: gas_levels = -11017  19650   22869
Received by board: MES: gas_levels = -10872  19645   22869
Received by board: MES: gas_levels = -10693  19684   22869
Received by board: MES: gas_levels = -10923  19632   22869
Received by board: MES: gas_levels = -11089  19681   22869
Received by board: MES: gas_levels = -10916  19712   22869
Received by board: MES: gas_levels = -10954  19582   22869
Received by board: MES: gas_levels = -10965  19572   22869
Received by board: MES: gas_levels = -11056  19654   22869
Received by board: MES: gas_levels = -10828  19751   22869
Received by board: MES: gas_levels = -10798  19590   22869
Received by board: MES: gas_levels = -10970  19640   22869
Received by board: MES: gas_levels = -11038  19756   22869
Received by board: MES: gas_levels = -11014  19738   22869
Received by board: MES: gas_levels = -11221  19746   22869
Received by board: MES: gas_levels = -10962  19714   22869
Received by board: MES: gas_levels = -10964  19706   22869
Received by board: MES: gas_levels = -10911  19740   22869
Received by board: MES: gas_levels = -11016  19739   22869
Received by board: MES: gas_levels = -10822  19724   22869
Received by board: MES: gas_levels = -10996  19684   22869
Received by board: MES: gas_levels = -10841  19664   22869
Received by board: MES: gas_levels = -10915  19632   22869
Received by board: MES: gas_levels = -11049  19727   22869
Received by board: MES: gas_levels = -11002  19611   22869
Received by board: MES: gas_levels = -10956  19631   22869
Received by board: MES: gas_levels = -11012  19669   22869
Received by board: MES: gas_levels = -10859  19703   22869
Received by board: MES: gas_levels = -11017  19683   22869
Received by board: MES: gas_levels = -11108  19633   22869
Received by board: MES: gas_levels = -10789  19736   22869
Received by board: MES: gas_levels = -11149  19643   22869
Received by board: MES: gas_levels = -11013  19664   23073
Received by board: MES: gas_levels = -11072  19771   22869
Received by board: MES: gas_levels = -11075  19675   23073
Received by board: MES: gas_levels = -11316  19733   23073
Received by board: MES: gas_levels = -11287  19706   23073
Received by board: MES: gas_levels = -11303  19638   23073
Received by board: MES: gas_levels = -11371  19767   23073
Received by board: MES: gas_levels = -11329  19654   23073
Received by board: MES: gas_levels = -11273  19684   23073
Received by board: MES: gas_levels = -11138  19759   23073
Received by board: MES: gas_levels = -11424  19660   23073
Received by board: MES: gas_levels = -11322  19666   22869
Received by board: MES: gas_levels = -11065  19734   22869
Received by board: MES: gas_levels = -11260  19753   22869
Received by board: MES: gas_levels = -10864  19789   22869
Received by board: MES: gas_levels = -11178  19792   22869
Received by board: MES: gas_levels = -11230  19778   22869
Received by board: MES: gas_levels = -11083  19776   22869
Received by board: MES: gas_levels = -11158  19723   22869
Received by board: MES: gas_levels = -11108  19743   22869
Received by board: MES: gas_levels = -10992  19733   22869
Received by board: MES: gas_levels = -10982  19687   22869
Received by board: MES: gas_levels = -11054  19692   22869
Received by board: MES: gas_levels = -11013  19666   22869
Received by board: MES: gas_levels = -11113  19591   22869
Received by board: MES: gas_levels = -11281  19687   22869
Received by board: MES: gas_levels = -11138  19660   22869
Received by board: MES: gas_levels = -11045  19635   22869
Received by board: MES: gas_levels = -11093  19726   22869
Received by board: MES: gas_levels = -11090  19729   22869
Received by board: MES: gas_levels = -10879  19711   22869
Received by board: MES: gas_levels = -11133  19751   22869
Received by board: MES: gas_levels = -10978  19709   22869
Received by board: MES: gas_levels = -11385  19674   22869
Received by board: MES: gas_levels = -11201  19736   22869
Received by board: MES: gas_levels = -11267  19684   22869
Received by board: MES: gas_levels = -11382  19647   22869
Received by board: MES: gas_levels = -11388  19733   22869
Received by board: MES: gas_levels = -11364  19734   22869
Received by board: MES: gas_levels = -11410  19744   22869
Received by board: MES: gas_levels = -11297  19736   22869
Received by board: MES: gas_levels = -11181  19708   22869
Received by board: MES: gas_levels = -11255  19769   22869
Received by board: MES: gas_levels = -11207  19744   22869
Received by board: MES: gas_levels = -11116  19648   22869
Received by board: MES: gas_levels = -11214  19707   22869
Received by board: MES: gas_levels = -11270  19675   22869
Received by board: MES: gas_levels = -11085  19762   22869
Received by board: MES: gas_levels = -10912  19749   22869
Received by board: MES: gas_levels = -11137  19674   22869
Received by board: MES: gas_levels = -11002  19678   22869
Received by board: MES: gas_levels = -11226  19742   22869
Received by board: MES: gas_levels = -11177  19715   22869
Received by board: MES: gas_levels = -11352  19700   22869
Received by board: MES: gas_levels = -11087  19654   22869
Received by board: MES: gas_levels = -11238  19692   22869
Received by board: MES: gas_levels = -11271  19695   22869
Received by board: MES: gas_levels = -11111  19674   22869
Received by board: MES: gas_levels = -10999  19648   22869
Received by board: MES: gas_levels = -11059  19614   22869
Received by board: MES: gas_levels = -11045  19551   22869
Received by board: MES: gas_levels = -10870  19657   22869
Received by board: MES: gas_levels = -10806  19610   22869
Received by board: MES: gas_levels = -11120  19658   22869
Received by board: MES: gas_levels = -10993  19664   22869
Received by board: MES: gas_levels = -11028  19636   22869
Received by board: MES: gas_levels = -11069  19593   22869
Received by board: MES: gas_levels = -11032  19527   22869
Received by board: MES: gas_levels = -11020  19659   22869
Received by board: MES: gas_levels = -10952  19554   22869
Received by board: MES: gas_levels = -10977  19658   22869
Received by board: MES: gas_levels = -11122  19624   22869
Received by board: MES: gas_levels = -11058  19550   22869
Received by board: MES: gas_levels = -11154  19672   22869
Received by board: MES: gas_levels = -10852  19570   22869
Received by board: MES: gas_levels = -11020  19575   22869
Received by board: MES: gas_levels = -11000  19602   22869
Received by board: MES: gas_levels = -11047  19606   22869
