Sent to board: Gas_read 1
Received by board: OK: auto gas read on, interval = 1s
Received by board: ERR: 334  60568 2048 0 0
Received by board: MES: gas_levels = -15138  19086   22869
Received by board: MES: gas_levels = -15302  19178   22869
Received by board: MES: gas_levels = -15217  19101   22869
Received by board: MES: gas_levels = -15444  19128   22869
Received by board: MES: gas_levels = -15069  19075   22869
Received by board: MES: gas_levels = -15293  19090   22869
Received by board: MES: gas_levels = -15215  19159   22869
Received by board: MES: gas_levels = -15374  19104   22869
Received by board: MES: gas_levels = -15482  19135   22869
Received by board: MES: gas_levels = -15403  19101   22869
Received by board: MES: gas_levels = -15205  19191   22869
Received by board: MES: gas_levels = -15214  19140   22869
Received by board: MES: gas_levels = -14914  19103   22869
Received by board: MES: gas_levels = -15617  19236   22869
Received by board: MES: gas_levels = -14995  19192   22869
Received by board: MES: gas_levels = -14924  19242   22869
Received by board: MES: gas_levels = -15091  19189   22869
Received by board: MES: gas_levels = -15239  19225   22869
Received by board: MES: gas_levels = -15238  19227   22869
Received by board: MES: gas_levels = -15113  19206   22869
Received by board: MES: gas_levels = -15197  19075   22869
Received by board: MES: gas_levels = -14667  19065   22869
Received by board: MES: gas_levels = -13832  19179   22869
Received by board: MES: gas_levels = -12866  19096   22869
Received by board: MES: gas_levels = -12689  18995   22869
Received by board: MES: gas_levels = -12983  19085   22869
Received by board: MES: gas_levels = -12583  19016   22869
Received by board: MES: gas_levels = -12803  18902   22869
Received by board: MES: gas_levels = -12848  19007   22869
Received by board: MES: gas_levels = -13113  19065   22869
Received by board: MES: gas_levels = -14204  19100   22869
Received by board: MES: gas_levels = -14444  19114   22869
Received by board: MES: gas_levels = -14767  19178   22869
Received by board: MES: gas_levels = -15170  19199   22869
Received by board: MES: gas_levels = -15146  19320   22869
Received by board: MES: gas_levels = -14116  19202   22869
Received by board: MES: gas_levels = -13471  19109   22869
Received by board: MES: gas_levels = -13166  19099   22869
Received by board: MES: gas_levels = -12982  19082   22869
Received by board: MES: gas_levels = -12947  19026   22869
Received by board: MES: gas_levels = -12812  19019   22869
Received by board: MES: gas_levels = -12668  19099   22869
Received by board: MES: gas_levels = -12792  19105   22869
Received by board: MES: gas_levels = -12736  19108   22869
Received by board: MES: gas_levels = -12608  19055   22869
Received by board: MES: gas_levels = -12581  19019   22869
Received by board: MES: gas_levels = -12853  19155   23073
Received by board: MES: gas_levels = -12699  19150   22869
Received by board: MES: gas_levels = -12812  19153   23073
Received by board: MES: gas_levels = -13004  19188   23073
Received by board: MES: gas_levels = -13058  19213   23073
Received by board: MES: gas_levels = -12764  19180   23073
Received by board: MES: gas_levels = -12820  19176   23073
Received by board: MES: gas_levels = -12568  19214   23073
Received by board: MES: gas_levels = -12818  19111   23073
Received by board: MES: gas_levels = -12747  19231   23073
Received by board: MES: gas_levels = -12732  19096   22869
Received by board: MES: gas_levels = -12570  19221   22869
Received by board: MES: gas_levels = -12639  19104   22869
Received by board: MES: gas_levels = -12823  19021   22869
Received by board: MES: gas_levels = -12578  19150   22869
Received by board: MES: gas_levels = -12684  19183   22869
Received by board: MES: gas_levels = -12641  19136   22869
Received by board: MES: gas_levels = -12426  19178   22869
Received by board: MES: gas_levels = -12776  19192   22869
Received by board: MES: gas_levels = -12699  19119   22869
Received by board: MES: gas_levels = -12927  19098   22869
Received by board: MES: gas_levels = -12835  19186   22869
Received by board: MES: gas_levels = -13004  19223   22869
Received by board: MES: gas_levels = -12935  19249   22869
Received by board: MES: gas_levels = -13044  19220   22869
Received by board: MES: gas_levels = -12795  19218   22869
Received by board: MES: gas_levels = -12749  19279   22869
Received by board: MES: gas_levels = -12782  19301   22869
Received by board: MES: gas_levels = -12806  19262   22869
Received by board: MES: gas_levels = -13054  19185   22869
Received by board: MES: gas_levels = -12876  19286   22869
Received by board: MES: gas_levels = -12935  19230   22869
Received by board: MES: gas_levels = -12942  19198   22869
Received by board: MES: gas_levels = -13026  19155   22869
Received by board: MES: gas_levels = -12834  19265   22869
Received by board: MES: gas_levels = -12913  19278   22869
Received by board: MES: gas_levels = -12706  19206   22869
Received by board: MES: gas_levels = -12445  19141   22869
Received by board: MES: gas_levels = -12507  19086   22869
Received by board: MES: gas_levels = -12698  19129   22869
Received by board: MES: gas_levels = -12634  19097   22869
Received by board: MES: gas_levels = -12672  19098   22869
Received by board: MES: gas_levels = -13093  19160   22869
Received by board: MES: gas_levels = -12703  19233   22869
Received by board: MES: gas_levels = -12859  19158   22869
Received by board: MES: gas_levels = -12517  19141   22869
Received by board: MES: gas_levels = -12702  19197   22869
Received by board: MES: gas_levels = -12504  19165   22869
Received by board: MES: gas_levels = -12535  19209   22869
Received by board: MES: gas_levels = -12381  19145   22869
Received by board: MES: gas_levels = -12562  19215   22869
Received by board: MES: gas_levels = -12569  19109   22869
Received by board: MES: gas_levels = -12824  19113   22869
Received by board: MES: gas_levels = -12769  19094   22869
Received by board: MES: gas_levels = -12810  19212   22869
Received by board: MES: gas_levels = -13062  19227   22869
Received by board: MES: gas_levels = -13031  19122   22869
Received by board: MES: gas_levels = -12834  19243   22869
Received by board: MES: gas_levels = -12949  19288   22869
Received by board: MES: gas_levels = -12894  19332   22869
Received by board: MES: gas_levels = -13139  19361   22869
Received by board: MES: gas_levels = -12960  19375   22869
Received by board: MES: gas_levels = -12587  19386   22869
Received by board: MES: gas_levels = -12780  19328   22869
Received by board: MES: gas_levels = -12890  19321   22869
Received by board: MES: gas_levels = -12685  19380   22869
Received by board: MES: gas_levels = -12867  19400   22869
Received by board: MES: gas_levels = -12822  19427   22869
Received by board: MES: gas_levels = -12914  19349   22869
Received by board: MES: gas_levels = -13033  19409   22869
Received by board: MES: gas_levels = -12888  19380   22869
Received by board: MES: gas_levels = -12772  19446   22869
Received by board: MES: gas_levels = -12977  19437   22869
Received by board: MES: gas_levels = -12678  19450   22869
Received by board: MES: gas_levels = -12862  19414   22869
Received by board: MES: gas_levels = -12971  19474   22869
Received by board: MES: gas_levels = -12714  19473   22869
Received by board: MES: gas_levels = -12850  19467   22869
Received by board: MES: gas_levels = -13152  19552   23039
Received by board: MES: gas_levels = -12682  19490   22869
Received by board: MES: gas_levels = -13128  19585   23039
Received by board: MES: gas_levels = -12751  19524   23039
Received by board: MES: gas_levels = -13054  19501   23039
Received by board: MES: gas_levels = -13294  19476   23039
Received by board: MES: gas_levels = -13048  19459   23039
Received by board: MES: gas_levels = -13058  19504   23039
Received by board: MES: gas_levels = -13268  19507   23039
Received by board: MES: gas_levels = -12947  19493   23039
Received by board: MES: gas_levels = -12691  19546   22869
Received by board: MES: gas_levels = -12815  19460   23039
Received by board: MES: gas_levels = -13290  19503   22869
Received by board: MES: gas_levels = -12965  19424   22869
Received by board: MES: gas_levels = -13628  19613   22869
Received by board: MES: gas_levels = -13129  19569   22869
Received by board: MES: gas_levels = -13244  19476   22869
Received by board: MES: gas_levels = -12486  19498   22869
Received by board: MES: gas_levels = -12700  19436   22869
Received by board: MES: gas_levels = -13089  19568   22869
Received by board: MES: gas_levels = -12689  19424   22869
Received by board: MES: gas_levels = -12628  19461   22869
Received by board: MES: gas_levels = -12818  19457   22869
Received by board: MES: gas_levels = -12955  19482   22869
Received by board: MES: gas_levels = -12755  19389   22869
Received by board: MES: gas_levels = -12756  19370   22869
Received by board: MES: gas_levels = -12617  19410   22869
Received by board: MES: gas_levels = -12614  19437   22869
Received by board: MES: gas_levels = -12743  19457   22869
Received by board: MES: gas_levels = -12764  19437   22869
Received by board: MES: gas_levels = -12748  19457   22869
Received by board: MES: gas_levels = -12705  19428   22869
Received by board: MES: gas_levels = -12638  19369   22869
Received by board: MES: gas_levels = -12989  19358   22869
Received by board: MES: gas_levels = -12463  19376   22869
Received by board: MES: gas_levels = -12770  19335   22869
Received by board: MES: gas_levels = -12825  19426   22869
Received by board: MES: gas_levels = -12681  19411   22869
Received by board: MES: gas_levels = -12771  19421   22869
Received by board: MES: gas_levels = -12700  19311   22869
Received by board: MES: gas_levels = -12677  19315   22869
Received by board: MES: gas_levels = -12968  19422   22869
Received by board: MES: gas_levels = -12614  19421   22869
Received by board: MES: gas_levels = -12737  19420   22869
Received by board: MES: gas_levels = -12568  19380   22869
Received by board: MES: gas_levels = -12859  19358   22869
Received by board: MES: gas_levels = -12705  19385   22869
Received by board: MES: gas_levels = -12697  19424   22869
Received by board: MES: gas_levels = -12621  19418   22869
Received by board: MES: gas_levels = -12737  19447   22869
Received by board: MES: gas_levels = -12441  19387   22869
Received by board: MES: gas_levels = -12682  19388   22869
Received by board: MES: gas_levels = -12524  19444   22869
Received by board: MES: gas_levels = -12890  19532   22869
Received by board: MES: gas_levels = -12682  19345   22869
Received by board: MES: gas_levels = -12512  19483   22869
Received by board: MES: gas_levels = -12545  19339   22869
Received by board: MES: gas_levels = -12788  19477   22869
Received by board: MES: gas_levels = -12594  19432   22869
Received by board: MES: gas_levels = -13072  19441   22869
Received by board: MES: gas_levels = -12675  19352   22869
Received by board: MES: gas_levels = -12760  19411   22869
Received by board: MES: gas_levels = -12902  19416   22869
Received by board: MES: gas_levels = -12651  19478   22869
Received by board: MES: gas_levels = -12739  19413   22869
Received by board: MES: gas_levels = -12525  19455   22869
Received by board: MES: gas_levels = -12622  19440   22869
Received by board: MES: gas_levels = -12843  19462   22869
Received by board: MES: gas_levels = -12930  19411   22869
Received by board: MES: gas_levels = -12721  19374   22869
Received by board: MES: gas_levels = -12737  19395   22869
Received by board: MES: gas_levels = -12939  19431   22869
Received by board: MES: gas_levels = -12831  19465   22869
Received by board: MES: gas_levels = -13047  19438   22869
Received by board: MES: gas_levels = -13080  19383   22869
Received by board: MES: gas_levels = -12787  19274   22869
Received by board: MES: gas_levels = -12765  19413   22869
Received by board: MES: gas_levels = -12649  19419   22869
Received by board: MES: gas_levels = -12832  19392   23073
Received by board: MES: gas_levels = -12575  19484   22869
Received by board: MES: gas_levels = -12660  19420   23073
Received by board: MES: gas_levels = -12724  19414   23073
Received by board: MES: gas_levels = -12584  19484   23073
Received by board: MES: gas_levels = -12834  19426   23073
Received by board: MES: gas_levels = -12934  19532   23073
Received by board: MES: gas_levels = -12488  19427   23073
Received by board: MES: gas_levels = -12907  19529   23073
Received by board: MES: gas_levels = -12940  19438   23073
Received by board: MES: gas_levels = -13048  19537   23073
Received by board: MES: gas_levels = -13096  19540   22869
Received by board: MES: gas_levels = -12743  19425   22869
Received by board: MES: gas_levels = -13085  19462   22869
Received by board: MES: gas_levels = -12763  19400   22869
Received by board: MES: gas_levels = -12873  19432   22869
Received by board: MES: gas_levels = -12743  19482   22869
Received by board: MES: gas_levels = -12714  19463   22869
Received by board: MES: gas_levels = -12642  19545   22869
Received by board: MES: gas_levels = -12573  19444   22869
Received by board: MES: gas_levels = -12866  19432   22869
Received by board: MES: gas_levels = -12765  19473   22869
Received by board: MES: gas_levels = -12919  19474   22869
Received by board: MES: gas_levels = -12553  19475   22869
Received by board: MES: gas_levels = -12821  19529   22869
Received by board: MES: gas_levels = -12966  19461   22869
Received by board: MES: gas_levels = -12552  19502   22869
Received by board: MES: gas_levels = -12467  19470   22869
Received by board: MES: gas_levels = -12749  19480   22869
Received by board: MES: gas_levels = -12542  19466   22869
Received by board: MES: gas_levels = -12609  19529   22869
Received by board: MES: gas_levels = -12642  19466   22869
Received by board: MES: gas_levels = -12631  19476   22869
Received by board: MES: gas_levels = -12524  19456   22869
Received by board: MES: gas_levels = -12348  19446   22869
Received by board: MES: gas_levels = -12769  19431   22869
Received by board: MES: gas_levels = -12612  19489   22869
Received by board: MES: gas_levels = -12700  19528   22869
Received by board: MES: gas_levels = -12724  19535   22869
Received by board: MES: gas_levels = -12831  19497   22869
Received by board: MES: gas_levels = -12808  19446   22869
Received by board: MES: gas_levels = -12830  19403   22869
Received by board: MES: gas_levels = -12887  19357   22869
Received by board: MES: gas_levels = -12735  19333   22869
Received by board: MES: gas_levels = -12660  19412   22869
Received by board: MES: gas_levels = -12956  19407   22869
Received by board: MES: gas_levels = -12683  19432   22869
Received by board: MES: gas_levels = -12981  19498   22869
Received by board: MES: gas_levels = -12779  19501   22869
Received by board: MES: gas_levels = -12648  19403   22869
Received by board: MES: gas_levels = -12476  19404   22869
Received by board: MES: gas_levels = -12526  19431   22869
Received by board: MES: gas_levels = -12897  19474   22869
Received by board: MES: gas_levels = -13123  19389   22869
Received by board: MES: gas_levels = -13013  19383   22869
Received by board: MES: gas_levels = -13056  19424   22869
Received by board: MES: gas_levels = -12705  19445   22869
Received by board: MES: gas_levels = -13064  19455   22869
Received by board: MES: gas_levels = -12987  19300   22869
Received by board: MES: gas_levels = -12685  19411   22869
Received by board: MES: gas_levels = -12778  19505   22869
Received by board: MES: gas_levels = -12680  19355   22869
Received by board: MES: gas_levels = -12842  19436   22869
Received by board: MES: gas_levels = -12828  19358   22869
Received by board: MES: gas_levels = -13036  19306   22869
Received by board: MES: gas_levels = -13039  19427   22869
Received by board: MES: gas_levels = -12749  19496   22869
Received by board: MES: gas_levels = -13187  19497   22869
Received by board: MES: gas_levels = -12965  19433   22869
Received by board: MES: gas_levels = -12680  19474   22869
Received by board: MES: gas_levels = -12876  19499   22869
Received by board: MES: gas_levels = -12593  19474   22869
Received by board: MES: gas_levels = -12689  19444   22869
Received by board: MES: gas_levels = -12591  19482   22869
Received by board: MES: gas_levels = -12807  19454   22869
Received by board: MES: gas_levels = -12844  19476   22869
Received by board: MES: gas_levels = -12806  19515   22869
Received by board: MES: gas_levels = -12964  19418   22869
Received by board: MES: gas_levels = -13157  19490   22869
Received by board: MES: gas_levels = -12541  19485   23039
Received by board: MES: gas_levels = -12749  19544   22869
Received by board: MES: gas_levels = -12398  19445   23039
Received by board: MES: gas_levels = -12999  19518   23039
Received by board: MES: gas_levels = -12673  19509   23039
Received by board: MES: gas_levels = -12754  19624   23039
Received by board: MES: gas_levels = -13028  19724   23039
Received by board: MES: gas_levels = -12912  19675   23039
Received by board: MES: gas_levels = -13224  19722   23039
Received by board: MES: gas_levels = -13006  19568   23039
Received by board: MES: gas_levels = -13139  19757   22869
Received by board: MES: gas_levels = -12954  19729   23039
Received by board: MES: gas_levels = -12643  19731   22869
Received by board: MES: gas_levels = -12715  19749   22869
Received by board: MES: gas_levels = -13174  19808   22869
Received by board: MES: gas_levels = -12912  19662   22869
Received by board: MES: gas_levels = -13199  19629   22869
Received by board: MES: gas_levels = -12997  19580   22869
Received by board: MES: gas_levels = -12617  19695   22869
Received by board: MES: gas_levels = -12750  19685   22869
Received by board: MES: gas_levels = -12550  19739   22869
Received by board: MES: gas_levels = -12932  19730   22869
Received by board: MES: gas_levels = -13158  19705   22869
Received by board: MES: gas_levels = -12805  19732   22869
Received by board: MES: gas_levels = -12750  19703   22869
Received by board: MES: gas_levels = -12722  19653   22869
Received by board: MES: gas_levels = -12840  19711   22869
Received by board: MES: gas_levels = -12990  19639   22869
Received by board: MES: gas_levels = -12886  19619   22869
Received by board: MES: gas_levels = -13227  19609   22869
Received by board: MES: gas_levels = -13167  19670   22869
Received by board: MES: gas_levels = -12806  19663   22869
Received by board: MES: gas_levels = -12987  19704   22869
Received by board: MES: gas_levels = -12787  19637   22869
Received by board: MES: gas_levels = -12820  19643   22869
Received by board: MES: gas_levels = -12898  19730   22869
Received by board: MES: gas_levels = -12717  19579   22869
Received by board: MES: gas_levels = -12801  19661   22869
Received by board: MES: gas_levels = -12985  19634   22869
Received by board: MES: gas_levels = -12951  19663   22869
Received by board: MES: gas_levels = -12479  19517   22869
