2025-04-23 11:05:09,"ECS#-0.49,-0.31,0.15,25.00,2.18#-0.40,-0.31,0.15,26.00,2.18#-0.30,-0.31,0.16,26.00,2.09#-0.30,-0.33,0.16,28.00,2.27#-0.49,-0.29,0.16,26.00,2.18#-0.40,-0.29,0.16,25.00,2.18#-0.40,-0.29,0.16,27.00,2.27#-0.49,-0.31,0.15,26.00,2.27#-0.40,-0.27,0.15,26.00,2.18#-0.59,-0.33,0.15,26.00,2.18#-0.40,-0.31,0.16,26.00,2.27#-0.40,-0.25,0.16,26.00,2.18#-0.59,-0.31,0.16,26.00,2.18#-0.40,-0.29,0.15,26.00,2.27#TRH#23.98,42.42,23.03,48.44!","9:5:7, 41.3705940247, 1.9958685637, 144.9980010986, 0.0449"
2025-04-23 11:05:12,,"9:5:9, 41.3705940247, 1.9958685637, 144.9817962646, 0.0438"
2025-04-23 11:05:14,"MXD#50.23,5.59,196.92,179.25,0.00,824.31,116.39,451#50.21,5.58,163.89,173.53,0.00,745.23,119.10,451#50.13,5.58,179.02,178.95,0.00,810.21,113.51,451#50.06,5.58,185.84,182.38,0.00,786.96,125.98,451#50.33,5.58,191.08,174.76,0.00,735.95,120.68,451#50.21,5.58,192.05,171.83,0.00,768.28,116.63,451#50.35,5.58,193.68,181.58,0.00,829.07,118.42,451#50.22,5.58,195.12,178.65,0.00,798.77,114.13,451#50.33,5.58,195.01,175.71,0.00,836.96,116.27,451#50.20,5.58,197.61,172.12,0.00,755.90,120.11,451#TRH#750.98,128.00,23.50,44.01,23.50,42.71,23.53,43.37!","9:5:11, 41.3705940247, 1.9958686829, 144.9855957031, 0.0434"
2025-04-23 11:05:17,,"9:5:13, 41.3705940247, 1.9958691597, 144.9082031250, 0.0621"
2025-04-23 11:05:17,"MXA#0.04,30.15,14.01,44.19#0.04,30.05,14.00,44.31#0.04,29.98,13.96,44.20#0.04,30.04,14.00,44.14#0.04,30.08,14.02,44.30#0.04,29.84,13.98,44.65#0.04,29.82,13.97,45.01#0.04,29.86,13.95,44.22#TRH#28.28,48.28,28.33,46.14,28.39,44.25,28.19,48.28!","9:5:15, 41.3705940247, 1.9958689213, 145.0355072021, 0.0574"
2025-04-23 11:05:19,"ECS#-0.59,-0.27,0.16,27.00,2.36#-0.59,-0.31,0.15,26.00,2.27#-0.59,-0.25,0.16,26.00,2.18#-0.59,-0.27,0.15,26.00,2.18#-0.49,-0.31,0.16,26.00,2.18#-0.49,-0.25,0.16,26.00,2.27#-0.49,-0.29,0.15,27.00,2.27#-0.59,-0.31,0.15,25.00,2.27#-0.49,-0.33,0.16,27.00,2.27#-0.49,-0.27,0.16,26.00,2.18#-0.40,-0.37,0.16,26.00,2.18#-0.49,-0.37,0.15,27.00,2.27#-0.49,-0.31,0.16,26.00,2.18#-0.49,-0.33,0.16,25.00,2.18#-0.49,-0.33,0.16,25.00,2.18#TRH#23.98,41.91,23.08,48.10!","9:5:17, 41.3705940247, 1.9958696365, 144.9949035645, 0.0493"
2025-04-23 11:05:22,,"9:5:19, 41.3705940247, 1.9958695173, 144.9929046631, 0.0628"
2025-04-23 11:05:24,"MXD#50.21,5.57,196.92,184.61,0.00,758.97,120.89,453#50.16,5.58,164.05,177.99,0.00,827.95,117.86,453#50.40,5.58,179.96,181.15,0.00,772.19,124.58,453#50.46,5.57,186.05,171.83,0.00,814.33,115.80,453#50.51,5.58,186.86,181.45,0.00,864.31,125.05,453#50.45,5.58,194.68,185.24,0.00,714.84,113.70,452#50.20,5.57,193.79,183.99,0.00,787.23,117.78,452#50.24,5.57,195.90,181.39,0.00,701.42,116.98,452#50.24,5.56,197.38,180.90,0.00,788.56,119.30,452#50.27,5.57,198.41,180.53,0.00,732.23,136.50,452#TRH#750.98,128.00,23.52,43.70,23.55,42.37,23.53,42.95!","9:5:21, 41.3705940247, 1.9958696365, 144.9971923828, 0.0604"
2025-04-23 11:05:27,,"9:5:23, 41.3705940247, 1.9958696365, 144.9454040527, 0.0622"
2025-04-23 11:06:41,"MXA#0.04,30.20,13.43,44.64#0.04,30.06,13.43,44.56#0.04,30.11,13.48,44.66#0.04,30.11,13.49,44.57#0.04,30.40,13.59,45.08#0.04,30.42,13.58,44.59#0.04,30.42,13.62,44.95#0.04,30.11,13.57,44.41#0.04,30.07,13.57,44.49#0.04,30.35,13.66,44.98#0.04,30.41,13.66,44.47#0.04,30.17,13.61,44.06#0.04,30.11,13.66,44.22#0.04,30.26,13.75,44.64#0.04,30.32,13.74,44.76#TRH#28.62,47.76,28.64,45.40,28.75,43.52,28.52,47.76!","9:5:25, 41.3705940247, 1.9958689213, 144.9709014893, 0.0962"
2025-04-23 11:06:44,,"9:5:27, 41.3705940247, 1.9958699942, 144.9660034180, 0.0602"
